Date,Original_Open,High,Low,Close,Volume,Adj Close,,Open
9/15/2016,98.57,99.82,98.449997,99.470001,3485700,99.077984,,98.57
9/14/2016,99.339996,99.629997,98.379997,98.709999,4400300,98.320977,,99.339996
9/13/2016,99.349998,100.059998,98.980003,99.389999,4732200,98.998298,,99.349998
9/12/2016,97.540001,100.32,97.489998,100.110001,4264300,99.715461,,97.540001
9/9/2016,99.080002,99.690002,98.150002,98.150002,5458500,97.763187,,99.080002
9/8/2016,99.449997,100.669998,99.389999,99.980003,4605400,99.585976,,99.449997
9/7/2016,98.489998,99.599998,98.260002,99.57,4198200,99.177588,,98.489998
9/6/2016,97.809998,98.910004,97.690002,98.790001,3879300,98.400664,,97.809998
9/2/2016,97.400002,98.099998,97.370003,97.889999,2572400,97.504209,,97.400002
9/1/2016,96.669998,97.699997,96.510002,97.620003,4198100,97.235277,,96.669998
8/31/2016,96.809998,97.089996,96.129997,96.629997,3499300,96.249173,,96.809998
8/30/2016,96.790001,97.190002,96.339996,97.089996,2634100,96.707359,,96.790001
8/29/2016,96.449997,96.849998,96.230003,96.779999,2590200,96.398583,,96.449997
8/26/2016,95.839996,97,95.769997,96.470001,3123100,96.089807,,95.839996
8/25/2016,95.470001,95.809998,95.330002,95.589996,1983000,95.213271,,95.470001
8/24/2016,96.290001,96.470001,95.389999,95.529999,2008100,95.153509,,96.290001
8/23/2016,96,96.760002,95.989998,96.290001,3099700,95.910516,,96
8/22/2016,95.190002,95.949997,94.949997,95.790001,2390800,95.412487,,95.190002
8/19/2016,95.18,95.290001,94.410004,95.220001,3090800,94.844734,,95.18
8/18/2016,95.300003,95.870003,95.07,95.269997,3134200,94.894532,,95.300003
8/17/2016,95.790001,96.07,95.029999,95.589996,4054700,95.213271,,95.790001
8/16/2016,96.199997,96.260002,95.459999,95.620003,2866200,95.243159,,96.199997
8/15/2016,96.309998,96.559998,96.07,96.440002,2081200,96.059927,,96.309998
8/12/2016,95.959999,96.410004,95.510002,96.120003,1988600,95.741188,,95.959999
8/11/2016,96.5,96.919998,96.169998,96.529999,2971100,96.149568,,96.5
8/10/2016,96.720001,96.82,96.230003,96.290001,2004700,95.910516,,96.720001
8/9/2016,96.629997,97.139999,96.550003,96.699997,1937100,96.318897,,96.629997
8/8/2016,97,97.099998,96.629997,96.779999,2873000,96.398583,,97
8/5/2016,96.290001,96.940002,96.089996,96.879997,2632200,96.498187,,96.290001
8/4/2016,95.089996,96.050003,94.800003,95.910004,2875600,95.532017,,95.089996
8/3/2016,95.07,95.449997,94.779999,95.080002,3006100,94.705286,,95.07
8/2/2016,95.029999,95.389999,94.5,95.25,3948600,94.874614,,95.029999
8/1/2016,95.230003,95.470001,94.449997,95.07,3512100,94.695323,,95.230003
7/29/2016,96.07,96.099998,95.120003,95.239998,4364100,94.864651,,96.07
7/28/2016,95,96.5,94.559998,96.010002,5209400,95.631621,,95
7/27/2016,93.529999,94.300003,92.75,93.75,5696800,93.380526,,93.529999
7/26/2016,92.779999,93.669998,92.75,93.43,4469600,93.061787,,92.779999
7/25/2016,93.599998,93.599998,92.540001,93,3773500,92.633482,,93.599998
7/22/2016,92.660004,93.660004,92.110001,93.660004,4348200,93.290884,,92.660004
7/21/2016,93,93.669998,92.029999,92.459999,4305900,92.095609,,93
7/20/2016,92.559998,93.440002,92.150002,93.300003,3794100,92.932302,,92.559998
7/19/2016,91.209999,92.410004,91.209999,92.379997,3423800,92.015922,,91.209999
7/18/2016,91.18,91.639999,90.839996,91.599998,3407300,91.238997,,91.18
7/15/2016,92.029999,92.029999,90.720001,90.93,3262400,90.57164,,92.029999
7/14/2016,91.32,91.650002,90.510002,91.449997,4240100,91.089587,,91.32
7/13/2016,90.459999,90.559998,89.639999,90.339996,3996900,89.983961,,90.459999
7/12/2016,89.080002,90.080002,88.870003,90,6122200,89.645305,,89.080002
7/11/2016,89.050003,89.309998,88.629997,88.75,5274700,88.400231,,89.050003
7/8/2016,88.43,88.690002,87.940002,88.559998,5621800,88.210977,,88.43
7/7/2016,86.949997,88.32,86.949997,87.809998,4707200,87.463933,,86.949997
7/6/2016,87.160004,87.580002,86.650002,86.830002,9412800,86.4878,,87.160004
7/5/2016,88.120003,89.339996,87.919998,88.239998,7077000,87.702986,,88.120003
7/1/2016,89.160004,89.480003,88.269997,88.849998,8342100,88.309274,,89.160004
6/30/2016,92.610001,92.739998,87.589996,88.059998,12706800,87.524081,,92.610001
6/29/2016,91.040001,92.209999,90.849998,92.129997,3987900,91.569311,,91.040001
6/28/2016,90.279999,90.5,89.720001,90.419998,4820400,89.869719,,90.279999
6/27/2016,90.269997,90.800003,88.82,89.07,7444800,88.527936,,90.269997
6/24/2016,91.480003,93.129997,91.139999,91.470001,8356800,90.913332,,91.480003
6/23/2016,95.150002,95.709999,94.610001,95.709999,2992400,95.127526,,95.150002
6/22/2016,95.230003,95.379997,94.059998,94.059998,2876700,93.487566,,95.230003
6/21/2016,94.68,95.300003,94.470001,95.110001,4203000,94.531179,,94.68
6/20/2016,94.5,95.18,94.25,94.349998,4949500,93.775802,,94.5
6/17/2016,93.980003,94.209999,92.690002,93.290001,6941700,92.722255,,93.980003
6/16/2016,92.93,94.089996,92.050003,94.080002,4976200,93.507449,,92.93
6/15/2016,94.360001,94.5,93.339996,93.339996,4025900,92.771947,,94.360001
6/14/2016,93.870003,94.330002,93.349998,94.110001,5338200,93.537265,,93.870003
6/13/2016,94.730003,95.629997,94.160004,94.190002,3082200,93.61678,,94.730003
6/10/2016,96,96.089996,94.900002,95.209999,4080700,94.630569,,96
6/9/2016,97.510002,97.629997,96.980003,97.019997,2044700,96.429551,,97.510002
6/8/2016,96.650002,97.989998,96.57,97.989998,4365200,97.393649,,96.650002
6/7/2016,96.589996,97.169998,96.440002,96.68,2394900,96.091624,,96.589996
6/6/2016,96.400002,96.970001,95.980003,96.639999,2160700,96.051866,,96.400002
6/3/2016,96.209999,96.610001,95.330002,96.029999,2814800,95.445578,,96.209999
6/2/2016,96.269997,96.879997,96.010002,96.879997,2662100,96.290404,,96.269997
6/1/2016,95.900002,96.540001,95.25,96.410004,2677500,95.82327,,95.900002
5/31/2016,97.18,97.199997,95.599998,95.900002,4028800,95.316372,,97.18
5/27/2016,96.529999,97.18,96.379997,97.18,2720600,96.588581,,96.529999
5/26/2016,96.540001,96.730003,96.07,96.379997,1738300,95.793447,,96.540001
5/25/2016,96.779999,96.900002,96.139999,96.449997,2689500,95.86302,,96.779999
5/24/2016,95.529999,96.739998,95.330002,96.480003,2446500,95.892844,,95.529999
5/23/2016,95.510002,95.730003,94.989998,95.080002,2231800,94.501363,,95.510002
5/20/2016,95.169998,95.889999,95.029999,95.470001,2446700,94.888989,,95.169998
5/19/2016,95.139999,95.5,94.080002,94.699997,2268900,94.12367,,95.139999
5/18/2016,95.330002,96.169998,94.870003,95.629997,2469900,95.048011,,95.330002
5/17/2016,95.980003,96.290001,95.260002,95.599998,3463300,95.018195,,95.980003
5/16/2016,95.599998,96.519997,95.449997,96.150002,2273600,95.564851,,95.599998
5/13/2016,95.589996,96.279999,95.139999,95.360001,3371600,94.779657,,95.589996
5/12/2016,96.739998,96.82,95.239998,95.849998,4216800,95.266673,,96.739998
5/11/2016,97.639999,97.839996,96.360001,96.410004,2540600,95.82327,,97.639999
5/10/2016,96.779999,97.699997,96.690002,97.639999,1903500,97.045781,,96.779999
5/9/2016,96.809998,97.25,96.5,96.720001,1972600,96.131381,,96.809998
5/6/2016,95.800003,96.760002,95.650002,96.68,2042700,96.091624,,95.800003
5/5/2016,96.339996,96.830002,95.959999,96.190002,2848600,95.604608,,96.339996
5/4/2016,95.720001,96.389999,95.230003,96.25,3187500,95.66424,,95.720001
5/3/2016,97.010002,97.540001,95.919998,96.449997,3362100,95.86302,,97.010002
5/2/2016,97.150002,97.940002,96.489998,97.769997,3813100,97.174987,,97.150002
4/29/2016,96.830002,97.660004,96.080002,96.989998,5338500,96.399735,,96.830002
4/28/2016,97.940002,100,96.730003,97.18,6261400,96.588581,,97.940002
4/27/2016,97.239998,98.610001,96.550003,98.379997,5211900,97.781275,,97.239998
4/26/2016,97.160004,97.610001,96.730003,97.269997,2929200,96.67803,,97.160004
4/25/2016,96.790001,97.32,96.540001,96.980003,3276100,96.389801,,96.790001
4/22/2016,96.389999,98.489998,96.389999,97.449997,7176300,96.856934,,96.389999
4/21/2016,97.949997,98.089996,97.349998,97.540001,2913600,96.946391,,97.949997
4/20/2016,97.660004,98.400002,97.050003,97.900002,3627300,97.3042,,97.660004
4/19/2016,98,98.160004,96.349998,97.239998,3635900,96.648213,,98
4/18/2016,96.639999,97.790001,96.599998,97.669998,3076600,97.075597,,96.639999
4/15/2016,96.25,97.309998,96.139999,96.68,4127600,96.091624,,96.25
4/14/2016,95.720001,96.769997,95.410004,96.169998,3292200,95.584726,,95.720001
4/13/2016,94.5,95.75,94.389999,95.75,3698600,95.167283,,94.5
4/12/2016,93.760002,93.989998,93.139999,93.860001,2673700,93.288786,,93.760002
4/11/2016,93.919998,94.68,93.389999,93.470001,3858200,92.90116,,93.919998
4/8/2016,94.089996,94.660004,93.419998,93.790001,2564000,93.219213,,94.089996
4/7/2016,94.169998,94.260002,93.040001,93.510002,3046500,92.940918,,94.169998
4/6/2016,94.199997,94.839996,93.839996,94.75,3334200,94.173369,,94.199997
4/5/2016,94.099998,95.410004,93.889999,94.349998,5378300,93.586958,,94.099998
4/4/2016,96.010002,96.099998,94.459999,95.050003,4449900,94.281302,,96.010002
4/1/2016,93.650002,96.110001,93.5,95.870003,5276900,95.09467,,93.650002
3/31/2016,93.68,94.940002,93.519997,94.5,5647100,93.735747,,93.68
3/30/2016,93.550003,94.169998,93.300003,93.809998,3477900,93.051324,,93.550003
3/29/2016,91.220001,93.040001,91.099998,92.779999,3326300,92.029656,,91.220001
3/28/2016,92.18,92.300003,91.18,91.239998,2304300,90.502109,,92.18
3/24/2016,91.300003,91.970001,91.300003,91.910004,2618700,91.166696,,91.300003
3/23/2016,91.879997,92.650002,91.639999,92.129997,2816100,91.384911,,91.879997
3/22/2016,91.68,92.209999,91.540001,91.760002,3541300,91.017908,,91.68
3/21/2016,91.860001,92.629997,91.559998,92.349998,3176900,91.603133,,91.860001
3/18/2016,92.010002,92.440002,91.449997,92.309998,5972900,91.563455,,92.010002
3/17/2016,89.919998,91.660004,89.660004,91.410004,4568900,90.67074,,89.919998
3/16/2016,89.220001,90.32,89.019997,90.010002,3005000,89.282061,,89.220001
3/15/2016,88.360001,89.699997,88.199997,89.360001,4468800,88.637316,,88.360001
3/14/2016,88.529999,89.129997,88.019997,88.870003,4407400,88.151281,,88.529999
3/11/2016,87.910004,89.160004,87.779999,88.580002,4003200,87.863626,,87.910004
3/10/2016,87.660004,88.199997,85.93,86.889999,3239100,86.187291,,87.660004
3/9/2016,87.209999,87.599998,86.699997,87.18,3477800,86.474946,,87.209999
3/8/2016,87.459999,87.760002,86.809998,86.849998,4251700,86.147613,,87.459999
3/7/2016,89.690002,89.75,87.440002,88.300003,4939800,87.585891,,89.690002
3/4/2016,90,90.559998,89.5,90.050003,3181300,89.321738,,90
3/3/2016,89.730003,90.139999,88.919998,89.739998,4202500,89.01424,,89.730003
3/2/2016,89.760002,90.089996,88.989998,89.889999,3898300,89.163029,,89.760002
3/1/2016,87.769997,90.129997,87.720001,90.099998,4967500,89.371329,,87.769997
2/29/2016,87.300003,88.830002,86.900002,86.919998,4302900,86.217047,,87.300003
2/26/2016,88.110001,88.589996,87.489998,87.57,3294900,86.861792,,88.110001
2/25/2016,86.550003,87.43,85.519997,87.419998,3280500,86.713003,,86.550003
2/24/2016,85.139999,86.760002,84.589996,86.419998,3361300,85.721091,,85.139999
2/23/2016,87.260002,87.849998,85.93,86.209999,4236900,85.51279,,87.260002
2/22/2016,86.790001,88.230003,86.790001,87.82,3010800,87.10977,,86.790001
2/19/2016,85.650002,86.860001,85.220001,86.790001,3490500,86.088101,,85.650002
2/18/2016,86.580002,87.449997,85.830002,86.040001,3551500,85.344166,,86.580002
2/17/2016,86.93,87.599998,86.589996,87.209999,4143400,86.504702,,86.93
2/16/2016,86.120003,86.589996,85.360001,86.18,4908000,85.483034,,86.120003
2/12/2016,83.620003,85.269997,83.309998,84.889999,5213300,84.203465,,83.620003
2/11/2016,80.150002,82.790001,79.980003,82.110001,6285400,81.445949,,80.150002
2/10/2016,83.059998,84.839996,82.93,83.309998,4858900,82.636242,,83.059998
2/9/2016,78.870003,83.230003,78.519997,81.970001,7802700,81.307082,,78.870003
2/8/2016,81.440002,81.739998,79.870003,80.650002,9213800,79.997758,,81.440002
2/5/2016,86.040001,86.32,82.18,82.760002,8474000,82.090694,,86.040001
2/4/2016,86.239998,86.870003,85.739998,86.330002,4490600,85.631822,,86.239998
2/3/2016,86.559998,86.760002,84.459999,86.470001,5253600,85.770689,,86.559998
2/2/2016,87.68,87.739998,85.370003,85.93,7096900,85.235055,,87.68
2/1/2016,88.519997,89.199997,87.230003,88.629997,5956400,87.913217,,88.519997
1/29/2016,81.449997,89.25,81,89.029999,16410500,88.309983,,81.449997
1/28/2016,85.339996,85.650002,83.349998,83.43,9169600,82.755274,,85.339996
1/27/2016,86.889999,87.050003,84.339996,84.809998,6750900,84.124111,,86.889999
1/26/2016,87,87.5,86.400002,87,4872500,86.296402,,87
1/25/2016,88.029999,88.190002,86.650002,86.769997,5110500,86.068258,,88.029999
1/22/2016,87.730003,88.830002,87.400002,88,4912500,87.288314,,87.730003
1/21/2016,85.230003,87.529999,84.559998,86.120003,5989700,85.423521,,85.230003
1/20/2016,84.709999,85.959999,83.519997,85.129997,11672100,84.441522,,84.709999
1/19/2016,89.559998,89.739998,85.489998,86.220001,10175200,85.522711,,89.559998
1/15/2016,88.089996,89.279999,87.82,88.709999,6437000,87.992571,,88.089996
1/14/2016,89.400002,91.690002,89.160004,90.709999,6235800,89.976397,,89.400002
1/13/2016,92.07,92.150002,88.75,89.190002,4895000,88.468693,,92.07
1/12/2016,91.610001,91.870003,90.120003,91.440002,4441800,90.700496,,91.610001
1/11/2016,90.25,91.099998,89.290001,90.580002,5845600,89.847451,,90.25
1/8/2016,91.970001,92.239998,89.720001,89.889999,5912100,89.163029,,91.970001
1/7/2016,91.559998,92.370003,90.68,91.639999,6600000,90.898876,,91.559998
1/6/2016,93.489998,94.389999,92.980003,93.349998,4370000,92.595046,,93.489998
1/5/2016,95.379997,95.830002,94.410004,94.989998,4352500,94.033316,,95.379997
1/4/2016,95.370003,95.589996,93.720001,94.809998,6378700,93.855128,,95.370003
12/31/2015,98.25,98.860001,97.360001,97.360001,3188300,96.379449,,98.25
12/30/2015,99.669998,99.970001,98.730003,98.870003,1856700,97.874244,,99.669998
12/29/2015,99.230003,99.989998,99.230003,99.720001,2362300,98.715682,,99.230003
12/28/2015,98.150002,98.620003,97.860001,98.529999,1673400,97.537664,,98.150002
12/24/2015,98.779999,99.110001,98.309998,98.589996,932700,97.597057,,98.779999
12/23/2015,97.940002,98.879997,97.709999,98.730003,2054200,97.735654,,97.940002
12/22/2015,97.510002,97.790001,96.779999,97.540001,3341900,96.557637,,97.510002
12/21/2015,96.910004,97.739998,96.230003,97.040001,2748400,96.062673,,96.910004
12/18/2015,98.639999,98.93,96.209999,96.290001,6039600,95.320226,,98.639999
12/17/2015,100.540001,100.800003,99.260002,99.330002,4581200,98.32961,,100.540001
12/16/2015,99.650002,100.290001,98.889999,100.040001,4493600,99.032458,,99.650002
12/15/2015,97.400002,98.860001,97.279999,98.43,4579900,97.438673,,97.400002
12/14/2015,95.080002,96.309998,94.699997,96.300003,3930200,95.330128,,95.080002
12/11/2015,97.610001,97.610001,94.5,94.830002,4558700,93.874931,,97.610001
12/10/2015,98.120003,98.660004,97.449997,97.610001,2907900,96.626932,,98.120003
12/9/2015,98.610001,99.93,97.489998,97.82,5111300,96.834816,,98.610001
12/8/2015,97.18,98.57,96.760002,98.18,3664000,97.191191,,97.18
12/7/2015,98.300003,98.690002,97.43,97.82,2855600,96.834816,,98.300003
12/4/2015,96.43,98.699997,96.239998,98.699997,3868100,97.70595,,96.43
12/3/2015,97.330002,97.949997,95.699997,95.959999,3479200,94.993548,,97.330002
12/2/2015,97.739998,98,96.910004,97.099998,3584400,96.122066,,97.739998
12/1/2015,98.209999,98.669998,97.169998,97.93,4891600,96.943708,,98.209999
11/30/2015,98.800003,98.889999,97.919998,97.919998,3847500,96.933807,,98.800003
11/27/2015,98.279999,98.949997,98.269997,98.669998,1502600,97.676253,,98.279999
11/25/2015,98.540001,98.839996,98.059998,98.160004,2196200,97.171395,,98.540001
11/24/2015,98.730003,98.919998,97.559998,98.5,2588400,97.507967,,98.730003
11/23/2015,99.959999,99.959999,99.059998,99.370003,2115900,98.369208,,99.959999
11/20/2015,99.419998,100.150002,99.269997,99.5,3319700,98.497896,,99.419998
11/19/2015,99.010002,99.260002,98.349998,98.93,3620800,97.933637,,99.010002
11/18/2015,98.43,99.220001,98.129997,99.160004,4502400,98.161324,,98.43
11/17/2015,98.559998,99.019997,97.809998,98.07,3767500,97.082298,,98.559998
11/16/2015,96.57,98.360001,96.5,98.300003,3979900,97.309985,,96.57
11/13/2015,98.089996,98.5,96.690002,96.860001,4363900,95.884485,,98.089996
11/12/2015,100.809998,100.809998,98.260002,98.279999,5274800,97.290182,,100.809998
11/11/2015,101.290001,101.760002,100.760002,100.879997,4663300,99.863995,,101.290001
11/10/2015,99.970001,100.769997,99.82,100.650002,2991700,99.636315,,99.970001
11/9/2015,101.040001,101.169998,99.800003,100.470001,3722700,99.458128,,101.040001
11/6/2015,100.800003,101.510002,100.269997,101.5,4333200,100.477753,,100.800003
11/5/2015,100,101.199997,99.809998,100.690002,3032300,99.675913,,100
11/4/2015,100.099998,100.690002,99.510002,100.519997,3292200,99.50762,,100.099998
11/3/2015,99.449997,100.550003,99.010002,100.120003,4497500,99.111654,,99.449997
11/2/2015,98.900002,99.669998,98.690002,99.379997,5480700,98.379102,,98.900002
10/30/2015,100.769997,101,98.720001,98.989998,5539000,97.99303,,100.769997
10/29/2015,99.879997,101.650002,99,100.589996,4940600,99.576915,,99.879997
10/28/2015,98.730003,100.129997,98.360001,100.089996,4583800,99.08195,,98.730003
10/27/2015,99.349998,99.470001,97.839996,98.43,3789300,97.438673,,99.349998
10/26/2015,98.5,99.93,98.5,99.629997,3652000,98.626584,,98.5
10/23/2015,99.25,99.860001,98.18,99.790001,5240400,98.784976,,99.25
10/22/2015,97.440002,98.739998,97.160004,98.019997,4033400,97.032798,,97.440002
10/21/2015,98.110001,98.360001,96.480003,96.599998,2899600,95.627102,,98.110001
10/20/2015,97.480003,97.830002,97.07,97.669998,2425500,96.686325,,97.480003
10/19/2015,97.209999,97.989998,97.010002,97.739998,4024100,96.75562,,97.209999
10/16/2015,97.370003,97.690002,96.660004,97.639999,3388300,96.656628,,97.370003
10/15/2015,95.959999,97.160004,95.519997,97.160004,2896900,96.181467,,95.959999
10/14/2015,95.709999,96.190002,94.790001,95.029999,2832500,94.072914,,95.709999
10/13/2015,96.32,96.669998,95.879997,95.93,2415100,94.963851,,96.32
10/12/2015,95.830002,96.82,95.82,96.639999,2577900,95.6667,,95.830002
10/9/2015,95.629997,96.190002,95.110001,95.82,4733200,94.854958,,95.629997
10/8/2015,94.699997,96,94.650002,95.870003,2970500,94.904458,,94.699997
10/7/2015,94.510002,95.269997,94.199997,95.18,3754300,94.221405,,94.510002
10/6/2015,94,94.849998,93.769997,93.919998,3641700,92.815706,,94
10/5/2015,92.790001,94.370003,92.550003,94.330002,3837600,93.220889,,92.790001
10/2/2015,89.269997,92.120003,88.919998,92.07,3543600,90.98746,,89.269997
10/1/2015,90.57,90.879997,89.400002,90.730003,4496000,89.663219,,90.57
9/30/2015,90.199997,90.290001,88.949997,90.120003,4550800,89.060391,,90.199997
9/29/2015,88.669998,89.550003,88.019997,88.760002,4501200,87.716381,,88.669998
9/28/2015,90.970001,91.099998,88.150002,88.349998,4966800,87.311198,,90.970001
9/25/2015,92.089996,92.099998,90.699997,91.300003,3880800,90.226517,,92.089996
9/24/2015,91.410004,91.57,90.110001,91.120003,3513900,90.048633,,91.410004
9/23/2015,91.910004,92.739998,91.809998,92.139999,2557000,91.056637,,91.910004
9/22/2015,91.730003,92.309998,91.410004,92.07,3457100,90.98746,,91.730003
9/21/2015,92.870003,94.07,92.589996,93.050003,3998800,91.955941,,92.870003
9/18/2015,92.050003,93.32,91.839996,92.150002,8342900,91.066521,,92.050003
9/17/2015,92.650002,94.839996,92.629997,93.209999,4627000,92.114055,,92.650002
9/16/2015,92.32,92.769997,91.870003,92.730003,4128600,91.639703,,92.32
9/15/2015,91.279999,92.599998,90.18,92.110001,4670200,91.02699,,91.279999
9/14/2015,91.279999,91.449997,90.550003,90.940002,3740400,89.870749,,91.279999
9/11/2015,89.510002,91.419998,89.459999,91.349998,4572400,90.275924,,89.510002
9/10/2015,89.800003,90.690002,89.550003,89.68,7370000,88.625562,,89.800003
9/9/2015,91.199997,93.550003,89.769997,89.970001,8118200,88.912153,,91.199997
9/8/2015,92.209999,93.129997,91.580002,92.900002,4176300,91.807703,,92.209999
9/4/2015,90.75,90.93,89.889999,90.529999,3595400,89.465566,,90.75
9/3/2015,90.989998,92.349998,90.940002,91.650002,3617900,90.5724,,90.989998
9/2/2015,90.160004,90.57,88.989998,90.43,5175400,89.366743,,90.160004
9/1/2015,90.059998,91.040001,88.540001,89.050003,6341900,88.002972,,90.059998
8/31/2015,93.419998,93.639999,92,92.370003,4963100,91.283936,,93.419998
8/28/2015,93.690002,94.169998,93.059998,94.080002,3136600,92.973829,,93.690002
8/27/2015,93.150002,94.209999,92.050003,94.050003,5435400,92.944183,,93.150002
