Date,Open,High,Low,Close,Volume,Adj Close
2016-06-03,88.440002,88.830002,88.029999,88.370003,9308300,86.853721
2016-06-02,88.209999,88.529999,87.610001,88.529999,9837500,87.010972
2016-06-01,88.43,89.449997,88.129997,89.239998,7994800,87.708789
2016-05-31,90.00,90.199997,88.730003,89.019997,13178800,87.492562
2016-05-27,89.400002,90.050003,89.32,90.010002,7478100,88.465581
2016-05-26,90.25,90.459999,89.269997,89.800003,7867900,88.259185
2016-05-25,89.849998,90.370003,89.589996,90.260002,9578400,88.711291
2016-05-24,89.889999,90.400002,89.550003,89.669998,10056600,88.131411
2016-05-23,89.00,89.900002,88.82,89.599998,11766100,88.062612
2016-05-20,90.389999,90.400002,89.379997,89.739998,13191900,88.200209
2016-05-19,88.610001,90.160004,88.449997,90.110001,14397900,88.563864
2016-05-18,89.800003,90.00,88.650002,89.349998,9680300,87.816902
2016-05-17,89.269997,89.910004,89.160004,89.529999,9835600,87.993814
2016-05-16,89.199997,89.669998,89.00,89.57,8638700,88.033128
2016-05-13,89.279999,89.660004,88.510002,88.660004,9721100,87.138746
2016-05-12,89.800003,89.93,89.150002,89.669998,10720500,88.131411
2016-05-11,89.160004,89.68,88.720001,88.809998,11660200,87.286166
2016-05-10,88.900002,90.00,88.82,89.989998,12509100,87.708791
2016-05-09,88.599998,88.760002,87.230003,88.57,11159500,86.324789
2016-05-06,87.459999,88.68,87.459999,88.510002,7964000,86.266313
2016-05-05,88.760002,88.970001,87.620003,88.040001,8721100,85.808226
2016-05-04,88.300003,88.739998,87.599998,87.940002,10601100,85.710762
2016-05-03,88.400002,88.629997,87.360001,88.110001,9944600,85.876451
2016-05-02,88.239998,89.480003,88.080002,89.129997,10273700,86.870591
2016-04-29,88.68,89.779999,87.739998,88.400002,17885900,86.159101
2016-04-28,87.860001,88.779999,87.50,88.029999,11276200,85.798477
2016-04-27,87.949997,88.720001,87.330002,88.459999,10463500,86.217577
2016-04-26,87.75,87.940002,87.059998,87.629997,9425900,85.408616
2016-04-25,87.089996,87.400002,86.349998,87.330002,8076400,85.116225
2016-04-22,87.239998,87.639999,86.82,87.529999,9150800,85.311152
2016-04-21,86.589996,87.839996,86.57,86.790001,12075300,84.589913
2016-04-20,86.230003,87.440002,85.970001,86.800003,15247100,84.599661
2016-04-19,85.849998,86.309998,85.220001,86.209999,10354500,84.024614
2016-04-18,84.970001,85.860001,83.860001,85.779999,9032900,83.605514
2016-04-15,85.300003,85.660004,84.779999,84.970001,11280200,82.816049
2016-04-14,85.00,85.900002,84.760002,85.43,10625800,83.264388
2016-04-13,84.50,84.910004,84.040001,84.830002,9235700,82.679599
2016-04-12,83.690002,84.629997,83.370003,84.349998,9986100,82.211763
2016-04-11,83.330002,84.239998,83.279999,83.32,9925000,81.207875
2016-04-08,83.300003,83.449997,82.849998,83.209999,9376200,81.100662
2016-04-07,82.760002,83.169998,82.050003,82.370003,8267100,80.28196
2016-04-06,82.690002,83.459999,82.300003,83.309998,9320200,81.198126
2016-04-05,82.610001,83.129997,81.989998,82.209999,10446800,80.126012
2016-04-04,83.059998,83.900002,82.779999,83.160004,8050200,81.051934
2016-04-01,82.400002,83.389999,82.389999,82.959999,12235300,80.857
2016-03-31,84.07,85.099998,83.589996,83.589996,13896900,81.471027
2016-03-30,85.029999,85.050003,84.00,84.519997,10807000,82.377452
2016-03-29,83.669998,84.610001,83.160004,84.529999,9977900,82.387201
2016-03-28,84.029999,84.360001,83.699997,84.220001,7490400,82.085061
2016-03-24,82.940002,84.029999,82.93,83.980003,9368300,81.851147
2016-03-23,83.860001,84.300003,83.519997,83.75,12748900,81.626975
2016-03-22,83.080002,84.860001,83.010002,84.120003,13005100,81.987598
2016-03-21,83.839996,84.139999,83.50,83.620003,8385400,81.500273
2016-03-18,84.589996,84.599998,83.25,84.199997,19637000,82.065564
2016-03-17,83.68,84.68,82.720001,84.099998,13673900,81.968101
2016-03-16,83.019997,83.160004,81.940002,82.870003,11492100,80.769285
2016-03-15,81.599998,82.849998,81.519997,82.82,9213000,80.720549
2016-03-14,81.480003,82.639999,81.019997,82.410004,13344600,80.320947
2016-03-11,83.220001,83.529999,82.010002,82.190002,15370200,80.106522
2016-03-10,82.419998,82.660004,80.93,82.18,15898300,80.096774
2016-03-09,83.220001,83.849998,82.239998,82.400002,14139300,80.311198
2016-03-08,84.00,84.209999,82.480003,82.629997,14003900,80.535363
2016-03-07,82.309998,84.459999,82.209999,84.459999,18945600,82.318975
2016-03-04,82.660004,82.970001,81.760002,82.290001,18402700,80.203986
2016-03-03,82.660004,82.720001,81.540001,82.400002,13216200,80.311198
2016-03-02,80.949997,82.720001,80.309998,82.699997,14094400,80.603589
2016-03-01,80.559998,81.769997,80.32,81.279999,15730600,79.219587
2016-02-29,81.879997,82.400002,80.050003,80.150002,18903600,78.118234
2016-02-26,82.889999,83.080002,81.690002,81.75,14343300,79.677674
2016-02-25,81.559998,82.07,80.019997,82.010002,13706400,79.931085
2016-02-24,79.910004,81.769997,79.669998,81.519997,13777500,79.453501
2016-02-23,81.989998,82.370003,80.879997,81.230003,11041600,79.170859
2016-02-22,82.50,83.440002,82.199997,82.389999,14595200,80.301449
2016-02-19,82.190002,82.550003,80.910004,82.50,13615900,80.408662
2016-02-18,82.900002,83.059998,81.860001,82.449997,14873700,80.359926
2016-02-17,81.650002,82.779999,81.160004,82.00,17006700,79.921336
2016-02-16,81.699997,81.849998,80.279999,81.220001,15912200,79.16111
2016-02-12,80.080002,81.07,79.809998,81.029999,16767200,78.975924
2016-02-11,78.339996,80.150002,77.580002,79.599998,19331600,77.582174
2016-02-10,79.769997,81.449997,79.279999,79.349998,16610900,77.338511
2016-02-09,79.980003,80.669998,78.690002,80.080002,18418100,78.050009
2016-02-08,79.300003,81.779999,78.910004,81.160004,26601200,78.391137
2016-02-05,79.400002,80.099998,78.57,80.080002,26719900,77.347981
2016-02-04,78.580002,80.00,77.559998,79.830002,23658700,77.10651
2016-02-03,75.529999,78.529999,74.260002,78.480003,25873700,75.802568
2016-02-02,74.190002,75.620003,73.550003,74.589996,21404200,72.045273
2016-02-01,76.660004,76.790001,75.440002,76.290001,16754200,73.68728
2016-01-29,76.730003,77.849998,76.25,77.849998,25161900,75.194056
2016-01-28,77.349998,77.660004,75.620003,76.989998,16157700,74.363396
2016-01-27,76.00,77.470001,74.720001,75.290001,18106100,72.721396
2016-01-26,74.769997,76.769997,74.25,76.699997,18724700,74.083288
2016-01-25,75.75,76.339996,73.900002,73.980003,17086600,71.456091
2016-01-22,76.419998,76.769997,74.720001,76.57,22530300,73.957726
2016-01-21,73.160004,74.989998,72.610001,74.099998,22265600,71.571992
2016-01-20,75.07,75.720001,71.550003,73.18,33300800,70.683381
2016-01-19,77.93,78.239998,75.190002,76.400002,22684500,73.793528
2016-01-15,76.330002,78.169998,76.300003,77.580002,27985300,74.933271
2016-01-14,76.209999,79.919998,75.800003,79.120003,33806700,76.420733
2016-01-13,75.849998,77.059998,74.940002,75.650002,26052700,73.069115
2016-01-12,74.120003,75.419998,73.150002,75.199997,21864100,72.634463
2016-01-11,75.010002,75.120003,72.559998,73.690002,21353000,71.175983
2016-01-08,76.349998,76.650002,74.50,74.690002,19033600,72.141867
2016-01-07,76.059998,77.989998,75.900002,76.230003,21263800,73.629329
2016-01-06,76.639999,77.639999,76.589996,77.470001,18826900,74.827023
2016-01-05,77.190002,78.139999,76.919998,78.120003,11993500,75.454849
2016-01-04,77.50,77.940002,76.459999,77.459999,20400100,74.817362
2015-12-31,77.510002,78.440002,77.43,77.949997,10235700,75.290643
2015-12-30,78.32,78.989998,77.970001,78.110001,9314600,75.445188
2015-12-29,79.989998,80.080002,78.839996,79.160004,8839000,76.459369
2015-12-28,78.120003,78.860001,77.910004,78.739998,9715800,76.053692
2015-12-24,80.269997,80.269997,79.120003,79.330002,5848300,76.623568
2015-12-23,78.68,80.220001,78.32,80.190002,15184200,77.454228
2015-12-22,77.699997,77.900002,77.209999,77.650002,13855800,75.000883
2015-12-21,77.790001,78.099998,76.650002,77.260002,14460500,74.624188
2015-12-18,77.57,78.779999,77.059998,77.279999,28836000,74.643503
2015-12-17,79.019997,79.230003,77.949997,77.959999,17362900,75.300304
2015-12-16,79.040001,79.610001,78.00,79.150002,17233900,76.449708
2015-12-15,77.43,79.599998,77.330002,79.43,24366800,76.720155
2015-12-14,74.300003,76.220001,74.089996,76.029999,21976500,73.436148
2015-12-11,74.82,75.540001,74.339996,74.339996,20473100,71.803802
2015-12-10,75.800003,77.50,75.519997,75.690002,20076900,73.107751
2015-12-09,74.839996,77.190002,74.730003,75.629997,22036300,73.049793
2015-12-08,75.269997,76.349998,73.790001,74.629997,24217600,72.083909
2015-12-07,77.330002,77.50,75.75,76.800003,17676100,74.179883
2015-12-04,77.349998,78.980003,77.029999,78.860001,20156400,76.169601
2015-12-03,79.720001,79.849998,78.019997,78.410004,14870300,75.734956
2015-12-02,81.309998,81.639999,79.419998,79.550003,16300000,76.836063
2015-12-01,81.760002,82.129997,81.269997,81.889999,13917000,79.096228
2015-11-30,81.419998,82.650002,81.25,81.660004,17729200,78.874079
2015-11-27,80.580002,81.260002,80.459999,81.230003,4156600,78.458748
2015-11-25,81.300003,82.169998,81.099998,81.25,8980400,78.478063
2015-11-24,80.349998,82.349998,80.199997,81.879997,15055500,79.086567
2015-11-23,79.599998,80.709999,79.059998,80.279999,11868400,77.541154
2015-11-20,80.57,80.940002,79.650002,79.790001,10144400,77.067873
2015-11-19,80.510002,80.779999,80.040001,80.300003,9453300,77.560476
2015-11-18,79.889999,80.900002,79.589996,80.739998,10884600,77.98546
2015-11-17,80.709999,80.879997,79.629997,79.959999,10011700,77.232072
2015-11-16,77.940002,80.989998,77.910004,80.900002,14548100,78.140005
2015-11-13,79.279999,79.580002,77.940002,78.099998,17527300,75.435527
2015-11-12,80.57,81.279999,79.32,79.410004,16050600,76.70084
2015-11-11,82.419998,82.559998,81.400002,81.620003,9598000,78.835443
2015-11-10,81.93,82.610001,81.860001,82.349998,14238000,79.540534
2015-11-09,83.559998,83.599998,81.800003,81.949997,13551200,79.154179
2015-11-06,83.93,84.470001,83.220001,84.470001,12491700,80.883116
2015-11-05,85.550003,86.230003,84.50,84.809998,12291100,81.208675
2015-11-04,86.769997,87.080002,85.699997,85.980003,14245400,82.328998
2015-11-03,85.660004,87.440002,85.580002,86.849998,20115900,83.16205
2015-11-02,82.300003,85.93,82.089996,85.279999,21266500,81.658718
2015-10-30,82.470001,83.879997,81.260002,82.739998,18758600,79.226574
2015-10-29,81.790001,83.220001,81.790001,82.230003,10341200,78.738236
2015-10-28,81.309998,82.580002,80.93,82.279999,12473000,78.786108
2015-10-27,80.57,81.160004,79.730003,81.089996,13579400,77.646638
2015-10-26,82.519997,82.730003,81.169998,81.220001,12576400,77.771122
2015-10-23,82.410004,83.00,81.889999,82.980003,13215700,79.456388
2015-10-22,80.68,82.959999,80.660004,82.889999,14823500,79.370206
2015-10-21,80.860001,81.150002,80.110001,80.209999,10274900,76.804008
2015-10-20,80.550003,81.059998,80.199997,80.830002,12312400,77.397683
2015-10-19,82.010002,82.169998,80.760002,80.989998,14155800,77.550885
2015-10-16,82.260002,82.50,81.449997,82.480003,14304400,78.97762
2015-10-15,80.190002,81.529999,79.900002,81.480003,13640900,78.020084
2015-10-14,78.970001,80.480003,78.779999,80.160004,14486000,76.756136
2015-10-13,78.720001,79.550003,78.489998,79.160004,12326600,75.798599
2015-10-12,79.589996,79.589996,78.720001,79.300003,9931800,75.932654
2015-10-09,80.050003,80.169998,78.620003,79.260002,17384700,75.894351
2015-10-08,79.309998,80.110001,78.540001,80.029999,14344700,76.631651
2015-10-07,78.970001,79.290001,77.529999,79.199997,18666300,75.836894
2015-10-06,76.959999,78.559998,76.260002,77.889999,18757900,74.582523
2015-10-05,76.650002,77.150002,75.790001,76.809998,18486700,73.548382
2015-10-02,73.389999,75.900002,73.029999,75.879997,18811300,72.657873
2015-10-01,75.199997,75.580002,73.300003,74.059998,14397800,70.915157
2015-09-30,73.400002,74.349998,73.330002,74.349998,18176500,71.192843
2015-09-29,72.650002,73.190002,72.139999,72.970001,13754400,69.871445
2015-09-28,72.620003,73.459999,72.400002,72.599998,14571900,69.517154
2015-09-25,73.290001,73.529999,72.760002,73.230003,15175300,70.120407
2015-09-24,72.00,73.150002,71.720001,72.730003,14584200,69.641639
2015-09-23,72.870003,73.199997,72.290001,72.300003,13784800,69.229898
2015-09-22,72.349998,73.519997,72.019997,72.739998,14245200,69.651209
2015-09-21,73.099998,73.610001,72.730003,73.389999,10853000,70.273609
2015-09-18,73.260002,73.559998,72.120003,72.68,23180200,69.593759
2015-09-17,74.410004,75.470001,73.849998,74.459999,15603000,71.298173
2015-09-16,73.510002,74.699997,73.370003,74.300003,15214200,71.144971
2015-09-15,72.440002,73.309998,72.410004,72.860001,11979800,69.766116
2015-09-14,72.309998,72.580002,71.760002,72.489998,10738500,69.411825
2015-09-11,72.400002,72.720001,72.010002,72.690002,12172300,69.603336
2015-09-10,72.809998,72.980003,71.800003,72.519997,12353900,69.440549
2015-09-09,74.370003,74.68,71.849998,72.00,17246200,68.942634
2015-09-08,73.720001,73.720001,72.970001,73.50,13626900,70.378938
2015-09-04,72.93,73.139999,72.25,72.459999,14902500,69.3831
2015-09-03,73.639999,74.910004,73.339996,73.790001,13451900,70.656625
2015-09-02,73.059998,73.239998,72.00,73.230003,16936900,70.120407
2015-09-01,73.300003,73.349998,71.510002,72.080002,24092900,69.019238
2015-08-31,74.279999,75.550003,73.300003,75.239998,19570100,72.04505
2015-08-28,74.709999,75.980003,74.410004,75.07,18997300,71.882271
2015-08-27,73.800003,74.889999,73.010002,74.849998,24571000,71.671611
2015-08-26,70.629997,72.75,69.150002,72.50,34436000,69.421402
2015-08-25,71.309998,71.440002,68.199997,68.709999,30409700,65.792337
2015-08-24,67.989998,71.379997,66.550003,68.720001,35531200,65.801915
2015-08-21,74.099998,74.889999,72.07,72.129997,25488800,69.067111
2015-08-20,76.00,76.18,74.57,74.57,17811200,71.403502
2015-08-19,77.510002,77.580002,75.93,76.230003,16843100,72.993017
2015-08-18,78.529999,78.669998,77.580002,77.900002,9815300,74.592101
2015-08-17,77.93,79.18,77.449997,78.769997,9365400,75.425153
2015-08-14,78.639999,79.279999,78.25,78.360001,9129300,75.032567
2015-08-13,78.32,79.290001,78.269997,78.650002,13154100,75.310253
2015-08-12,77.440002,78.870003,76.959999,78.790001,16492400,75.444308
2015-08-11,77.010002,78.07,76.330002,77.489998,14486400,74.199507
2015-08-10,77.089996,78.75,77.089996,78.75,14876000,74.707004
2015-08-07,77.550003,77.970001,76.620003,76.830002,12187600,72.885578
2015-08-06,76.940002,78.260002,76.910004,78.089996,13005200,74.080885
2015-08-05,77.870003,78.230003,76.900002,77.169998,16544400,73.208119
2015-08-04,77.879997,78.610001,76.93,77.169998,18874400,73.208119
2015-08-03,78.699997,78.93,77.629997,78.059998,15767700,74.052426
2015-07-31,81.669998,81.669998,78.93,79.209999,26232700,75.143387
2015-07-30,83.18,83.32,82.419998,83.010002,11139900,78.7483
2015-07-29,82.18,83.199997,81.910004,83.139999,13913800,78.871623
2015-07-28,79.699997,82.669998,79.57,82.480003,19777300,78.245511
2015-07-27,79.230003,80.129997,78.970001,79.260002,14996100,75.190823
2015-07-24,81.160004,81.160004,79.720001,79.940002,14888500,75.835913
2015-07-23,81.730003,81.970001,80.970001,81.139999,10496100,76.974302
2015-07-22,82.349998,82.470001,81.580002,81.790001,13181500,77.590933
2015-07-21,81.93,82.43,81.43,81.660004,8677100,77.46761
2015-07-20,82.150002,82.410004,81.599998,81.760002,12957100,77.562474
2015-07-17,82.510002,82.839996,81.790001,82.610001,12156000,78.368834
2015-07-16,83.18,83.480003,82.800003,82.910004,8267600,78.653435
2015-07-15,82.610001,83.419998,82.400002,82.760002,9289200,78.511135
2015-07-14,82.379997,83.32,82.260002,83.110001,9310200,78.843164
2015-07-13,82.110001,82.610001,82.07,82.419998,8026700,78.188586
2015-07-10,82.089996,82.489998,81.720001,82.220001,8628700,77.998857
2015-07-09,82.870003,83.150002,81.580002,81.599998,11485600,77.410685
2015-07-08,82.25,82.980003,81.910004,81.970001,10057000,77.761692
2015-07-07,82.190002,83.230003,81.489998,82.870003,15641500,78.615488
2015-07-06,82.419998,83.059998,82.120003,82.529999,11694400,78.292939
2015-07-02,82.790001,83.279999,82.550003,83.139999,9188000,78.871623
2015-07-01,83.279999,83.529999,82.110001,82.370003,13529100,78.141158
2015-06-30,83.739998,84.900002,82.800003,83.199997,14981100,78.92854
2015-06-29,83.050003,83.449997,82.800003,82.82,11739200,78.568052
2015-06-26,83.830002,84.099998,83.489998,83.860001,19023300,79.55466
2015-06-25,84.849998,84.849998,83.93,83.93,10259400,79.621065
2015-06-24,84.889999,85.339996,84.660004,84.68,11800100,80.332561
2015-06-23,85.220001,85.279999,84.589996,85.07,10223900,80.702538
2015-06-22,85.389999,85.599998,84.970001,85.169998,9465100,80.797402
2015-06-19,84.919998,85.480003,84.919998,85.209999,16129600,80.83535
2015-06-18,84.800003,85.959999,84.720001,85.480003,10247800,81.091492
2015-06-17,85.029999,85.129997,84.410004,84.730003,9090200,80.379997
2015-06-16,83.809998,84.75,83.400002,84.68,9100100,80.332561
2015-06-15,83.529999,83.980003,83.190002,83.720001,9563900,79.421848
2015-06-12,84.580002,84.68,83.860001,84.019997,8347300,79.706441
