Date,Original_Open,High,Low,Close,Volume,Adj Close,,Open
10/10/2016,803.929993,817.380005,802.23999,814.169983,1496100,814.169983,,803.929993
10/7/2016,805.929993,805.940002,796.820007,800.710022,1163100,800.710022,,805.929993
10/6/2016,804.080017,806.950012,800.51001,803.080017,1099900,803.080017,,804.080017
10/5/2016,806,808.5,800.710022,801.22998,1213800,801.22998,,806
10/4/2016,805,806.5,799.669983,802.789978,1258700,802.789978,,805
10/3/2016,802.549988,803.539978,796.22998,800.380005,1489200,800.380005,,802.549988
9/30/2016,803.599976,808.090027,801.5,804.059998,1660200,804.059998,,803.599976
9/29/2016,807.22998,813.909973,800.859985,802.640015,1350000,802.640015,,807.22998
9/28/2016,804.080017,810.25,802.780029,810.059998,1470300,810.059998,,804.080017
9/27/2016,801.830017,813.48999,801.830017,810.72998,1367300,810.72998,,801.830017
9/26/2016,809.820007,810.080017,800.450012,802.650024,1472700,802.650024,,809.820007
9/23/2016,815.140015,817,812.72998,814.960022,1411700,814.960022,,815.140015
9/22/2016,810,819.059998,807.710022,815.950012,1759300,815.950012,,810
9/21/2016,801.26001,805.909973,796.030029,805.030029,1348500,805.030029,,801.26001
9/20/2016,800,802.75,798.26001,799.780029,1049200,799.780029,,800
9/19/2016,801.109985,803.98999,793.559998,795.390015,1149500,795.390015,,801.109985
9/16/2016,799.02002,799.02002,793.619995,797.969971,2130600,797.969971,,799.02002
9/15/2016,790.01001,803.650024,788.659973,801.22998,1557200,801.22998,,790.01001
9/14/2016,787.530029,796.330017,787.530029,790.460022,1292100,790.460022,,787.530029
9/13/2016,794.01001,795.789978,784.330017,788.719971,1809000,788.719971,,794.01001
9/12/2016,784.52002,800.169983,783.5,798.820007,1863700,798.820007,,784.52002
9/9/2016,798.77002,801.75,788.049988,788.47998,1887600,788.47998,,798.77002
9/8/2016,805.219971,808.419983,801.01001,802.840027,1177700,802.840027,,805.219971
9/7/2016,807.929993,810.599976,803.719971,807.98999,1145300,807.98999,,807.929993
9/6/2016,798.390015,810.890015,795.429993,808.02002,1989500,808.02002,,798.390015
9/2/2016,795.27002,797.099976,793.26001,796.869995,1349900,796.869995,,795.27002
9/1/2016,791.97998,792.890015,786.330017,791.400024,1303500,791.400024,,791.97998
8/31/2016,789.599976,791.570007,787.200012,789.849976,1071400,789.849976,,789.599976
8/30/2016,792.880005,798,789.469971,791.919983,1167400,791.919983,,792.880005
8/29/2016,793.049988,798.52002,790.320007,795.820007,773700,795.820007,,793.049988
8/26/2016,792.48999,799.400024,789.409973,793.219971,1248900,793.219971,,792.48999
8/25/2016,792,794.719971,787.22998,791.299988,1202700,791.299988,,792
8/24/2016,796.859985,798.460022,790.76001,793.599976,1283600,793.599976,,796.859985
8/23/2016,800.47998,801,795.98999,796.590027,917500,796.590027,,800.47998
8/22/2016,798.51001,799.299988,794.330017,796.950012,852800,796.950012,,798.51001
8/19/2016,799.789978,801.22998,796.880005,799.650024,1120800,799.650024,,799.789978
8/18/2016,805.359985,808,801.630005,802.75,864600,802.75,,805.359985
8/17/2016,800,805.630005,796.299988,805.419983,1066100,805.419983,,800
8/16/2016,803.5,804.26001,797,801.190002,1057900,801.190002,,803.5
8/15/2016,807.210022,811.359985,804.030029,805.960022,929800,805.960022,,807.210022
8/12/2016,805.090027,807.190002,803.640015,807.049988,897300,807.049988,,805.090027
8/11/2016,810.469971,813.880005,806,808.200012,1282300,808.200012,,810.469971
8/10/2016,807.049988,810.880005,806.48999,808.48999,918500,808.48999,,807.049988
8/9/2016,804.48999,813.330017,804.059998,807.47998,1607700,807.47998,,804.48999
8/8/2016,806,807.599976,801.690002,805.22998,1221300,805.22998,,806
8/5/2016,800.109985,807.219971,797.809998,806.929993,1807300,806.929993,,800.109985
8/4/2016,798.23999,800.200012,793.919983,797.25,1076000,797.25,,798.23999
8/3/2016,796.469971,799.539978,793.02002,798.919983,1460300,798.919983,,796.469971
8/2/2016,797.330017,802.320007,794.530029,800.119995,1996400,800.119995,,797.330017
8/1/2016,786.669983,807.48999,785.039978,800.940002,3029700,800.940002,,786.669983
7/29/2016,797.710022,803.940002,790,791.340027,5090500,791.340027,,797.710022
7/28/2016,768.840027,768.969971,759.090027,765.840027,3673200,765.840027,,768.840027
7/27/2016,758.969971,764.450012,755.929993,761.969971,1608600,761.969971,,758.969971
7/26/2016,757.52002,759.26001,752.75,757.650024,1189600,757.650024,,757.52002
7/25/2016,757.679993,759.820007,754.070007,757.52002,1073300,757.52002,,757.679993
7/22/2016,757.320007,759.450012,752.659973,759.280029,1046000,759.280029,,757.320007
7/21/2016,757,758.150024,751.52002,754.409973,953100,754.409973,,757
7/20/2016,754.049988,760.640015,754.049988,757.080017,1125100,757.080017,,754.049988
7/19/2016,749.869995,756.590027,748.48999,753.409973,1521800,753.409973,,749.869995
7/18/2016,737.909973,755.140015,736.51001,753.200012,1934900,753.200012,,737.909973
7/15/2016,741,741,734.640015,735.630005,1617100,735.630005,,741
7/14/2016,733.940002,736.140015,730.590027,735.799988,1070400,735.799988,,733.940002
7/13/2016,735.52002,735.52002,729.02002,729.47998,1021800,729.47998,,735.52002
7/12/2016,731.919983,735.599976,727.5,732.51001,1323400,732.51001,,731.919983
7/11/2016,719.419983,728.929993,718.869995,727.200012,1441100,727.200012,,719.419983
7/8/2016,710.559998,717.900024,708.109985,717.780029,1497300,717.780029,,710.559998
7/7/2016,710.109985,710.169983,700.669983,707.26001,1058700,707.26001,,710.109985
7/6/2016,699.840027,713,699,708.969971,1445100,708.969971,,699.840027
7/5/2016,705.01001,708.119995,699.130005,704.890015,1422000,704.890015,,705.01001
7/1/2016,705.099976,712.530029,703.72998,710.25,1549200,710.25,,705.099976
6/30/2016,697.650024,703.77002,694.900024,703.530029,2112500,703.530029,,697.650024
6/29/2016,694.26001,699.5,692.679993,695.190002,2156200,695.190002,,694.26001
6/28/2016,691.369995,692.73999,684.849976,691.26001,1912300,691.26001,,691.369995
6/27/2016,682.48999,683.330017,672.659973,681.140015,2907300,681.140015,,682.48999
6/24/2016,690.169983,705,684.909973,685.200012,4771800,685.200012,,690.169983
6/23/2016,710.549988,714.880005,700.25,714.869995,2125000,714.869995,,710.549988
6/22/2016,714.049988,714.210022,705.880005,710.469971,1452900,710.469971,,714.049988
6/21/2016,710.049988,715.380005,704.659973,708.880005,1515900,708.880005,,710.049988
6/20/2016,710.309998,715.869995,705.409973,706.130005,2282700,706.130005,,710.309998
6/17/2016,721.390015,721.390015,701.119995,704.25,4113100,704.25,,721.390015
6/16/2016,727.960022,730.390015,715.539978,724.25,2250100,724.25,,727.960022
6/15/2016,734.919983,737.150024,731.309998,732.190002,1161700,732.190002,,734.919983
6/14/2016,729.309998,736,726.5,733.25,1329200,733.25,,729.309998
6/13/2016,729.820007,739,729.820007,731.880005,1167700,731.880005,,729.820007
6/10/2016,735.950012,739.640015,730.51001,733.190002,1452500,733.190002,,735.950012
6/9/2016,737.070007,743.929993,736.5,742.52002,959000,742.52002,,737.070007
6/8/2016,739.5,743.809998,735.77002,742.929993,1615700,742.929993,,739.5
6/7/2016,733.27002,736.710022,730.799988,731.090027,1215700,731.090027,,733.27002
6/6/2016,738.5,738.5,728.289978,730.059998,1499600,730.059998,,738.5
6/3/2016,741.48999,741.48999,733.909973,735.859985,1230400,735.859985,,741.48999
6/2/2016,746.099976,747.299988,737,744.27002,1695800,744.27002,,746.099976
6/1/2016,748.469971,751.369995,744.340027,748.460022,1039400,748.460022,,748.469971
5/31/2016,748.76001,753.47998,745.570007,748.849976,2124200,748.849976,,748.76001
5/27/2016,737.51001,747.909973,737.01001,747.599976,1738900,747.599976,,737.51001
5/26/2016,736,741.099976,733,736.929993,1360100,736.929993,,736
5/25/2016,735,739.890015,732.599976,738.099976,1610800,738.099976,,735
5/24/2016,719.849976,734.200012,719.650024,733.030029,1894200,733.030029,,719.849976
5/23/2016,719.97998,723.5,716.940002,717.25,1240800,717.25,,719.97998
5/20/2016,716.460022,727.700012,715.01001,721.710022,1739900,721.710022,,716.460022
5/19/2016,718.299988,720.5,710.309998,715.309998,1529900,715.309998,,718.299988
5/18/2016,718.5,725.570007,715.02002,721.780029,1626800,721.780029,,718.5
5/17/2016,731.059998,735.849976,718,720.190002,1670200,720.190002,,731.059998
5/16/2016,724.320007,732.679993,720,730.299988,1126900,730.299988,,724.320007
5/13/2016,726.619995,731.289978,723.51001,724.830017,1262200,724.830017,,726.619995
5/12/2016,732,735.369995,724.27002,728.070007,1354700,728.070007,,732
5/11/2016,740.52002,740.799988,727.900024,730.549988,1491700,730.549988,,740.52002
5/10/2016,734.960022,740,731.609985,739.380005,1631700,739.380005,,734.960022
5/9/2016,726.700012,734.289978,723.5,729.130005,1903700,729.130005,,726.700012
5/6/2016,712.200012,725.98999,711.950012,725.179993,1982500,725.179993,,712.200012
5/5/2016,715,717.549988,709.450012,714.710022,1483400,714.710022,,715
5/4/2016,706.77002,715.049988,704.049988,711.369995,1708600,711.369995,,706.77002
5/3/2016,712.5,713.369995,707.330017,708.440002,1931000,708.440002,,712.5
5/2/2016,711.919983,715.409973,706.359985,714.409973,1673800,714.409973,,711.919983
4/29/2016,704.119995,712.109985,703.780029,707.880005,2913900,707.880005,,704.119995
4/28/2016,723.289978,729.26001,703.200012,705.059998,3129500,705.059998,,723.289978
4/27/2016,725.320007,727.150024,709.080017,721.460022,3313100,721.460022,,725.320007
4/26/2016,744.419983,745.590027,720.320007,725.369995,2793200,725.369995,,744.419983
4/25/2016,735.349976,744.880005,735.099976,742.210022,2472100,742.210022,,735.349976
4/22/2016,743.909973,753.919983,730.369995,737.77002,7039900,737.77002,,743.909973
4/21/2016,777.309998,781.679993,771.549988,780,3881400,780,,777.309998
4/20/2016,779.159973,779.659973,771.27002,774.919983,1713100,774.919983,,779.159973
4/19/2016,790.5,790.950012,770.27002,776.25,2197600,776.25,,790.5
4/18/2016,780.190002,788.549988,777.609985,787.679993,1669700,787.679993,,780.190002
4/15/2016,775.5,780.929993,774.929993,780,1585600,780,,775.5
4/14/2016,775.359985,779.609985,773.219971,775.390015,1349600,775.390015,,775.359985
4/13/2016,770.309998,775.75,764.590027,771.909973,1771300,771.909973,,770.309998
4/12/2016,758.429993,764.919983,751.570007,764.320007,1369400,764.320007,,758.429993
4/11/2016,765.450012,767.219971,757.340027,757.539978,1588700,757.539978,,765.450012
4/8/2016,765.869995,767.130005,755.77002,759.469971,1171700,759.469971,,765.869995
4/7/2016,765.320007,769.359985,757.5,760.119995,1274900,760.119995,,765.320007
4/6/2016,757.840027,768.419983,756.299988,768.070007,1265600,768.070007,,757.840027
4/5/2016,758.130005,762.869995,755.599976,758.570007,1223900,758.570007,,758.130005
4/4/2016,769.51001,772.440002,761.789978,765.119995,1346200,765.119995,,769.51001
4/1/2016,757.159973,770.039978,755.200012,769.669983,1583700,769.669983,,757.159973
3/31/2016,768.340027,769.080017,758.25,762.900024,1627700,762.900024,,768.340027
3/30/2016,768.210022,777.309998,767.580017,768.340027,2019800,768.340027,,768.210022
3/29/2016,753.679993,767.179993,748.289978,765.890015,2003100,765.890015,,753.679993
3/28/2016,756.169983,758.299988,752.039978,753.280029,1083800,753.280029,,756.169983
3/24/2016,751.200012,757.559998,750.5,754.840027,1555800,754.840027,,751.200012
3/23/2016,763.349976,765.390015,756.030029,757.559998,1233900,757.559998,,763.349976
3/22/2016,758.440002,765,757.880005,760.049988,1104800,760.049988,,758.440002
3/21/2016,753.909973,763.340027,751.27002,762.159973,1438700,762.159973,,753.909973
3/18/2016,761.630005,762.140015,751.820007,755.409973,2811100,755.409973,,761.630005
3/17/2016,757.650024,765.340027,757.359985,758.47998,2228200,758.47998,,757.650024
3/16/2016,749.049988,759,746.5,757.359985,1465300,757.359985,,749.049988
3/15/2016,746.02002,753.01001,742.840027,750.570007,1491600,750.570007,,746.02002
3/14/2016,744.969971,754.26001,743.659973,750.23999,1641200,750.23999,,744.969971
3/11/2016,739.950012,744.900024,736.700012,744.869995,1769000,744.869995,,739.950012
3/10/2016,727.789978,736.539978,723.289978,732.169983,2230800,732.169983,,727.789978
3/9/2016,715.169983,726.23999,712.659973,725.409973,1977200,725.409973,,715.169983
3/8/2016,708.390015,722.25,704,713.530029,2626500,713.530029,,708.390015
3/7/2016,725.150024,727.210022,705.140015,712.799988,3084500,712.799988,,725.150024
3/4/2016,734.799988,735,725.619995,730.219971,2425800,730.219971,,734.799988
3/3/2016,739.47998,741,729.630005,731.590027,2026700,731.590027,,739.47998
3/2/2016,742.869995,743.119995,733.25,739.47998,1814600,739.47998,,742.869995
3/1/2016,721.299988,742.330017,718.640015,742.169983,3005600,742.169983,,721.299988
2/29/2016,721,730.599976,716.840027,717.219971,2253400,717.219971,,721
2/26/2016,733.599976,736.159973,721.940002,724.859985,2123700,724.859985,,733.599976
2/25/2016,722.929993,729.51001,713.22998,729.119995,1807300,729.119995,,722.929993
2/24/2016,710.609985,721.219971,702.02002,720.900024,1854600,720.900024,,710.609985
2/23/2016,726.099976,730.900024,715.669983,717.289978,2066600,717.289978,,726.099976
2/22/2016,729.51001,734.849976,723.450012,729.049988,1875800,729.049988,,729.51001
2/19/2016,715.900024,724.030029,713.119995,722.109985,1745900,722.109985,,715.900024
2/18/2016,733.960022,736,715.549988,717.51001,2363800,717.51001,,733.960022
2/17/2016,727,733.76001,716.609985,731.969971,2457700,731.969971,,727
2/16/2016,718.650024,722.880005,710.179993,717.640015,2172200,717.640015,,718.650024
2/12/2016,712.210022,716,701.580017,706.890015,2326900,706.890015,,712.210022
2/11/2016,696.340027,712.320007,691.190002,706.359985,3250200,706.359985,,696.340027
2/10/2016,711.789978,723.219971,705.390015,706.849976,3015700,706.849976,,711.789978
2/9/2016,692.950012,720.960022,688.5,701.02002,4215000,701.02002,,692.950012
2/8/2016,687.679993,704.52002,682.01001,704.159973,4470500,704.159973,,687.679993
2/5/2016,725.5,726.719971,700.140015,703.76001,5477800,703.76001,,725.5
2/4/2016,744.590027,745.23999,722.599976,730.030029,5246100,730.030029,,744.590027
2/3/2016,786.280029,791.429993,736.26001,749.380005,6555700,749.380005,,786.280029
2/2/2016,800.5,810.349976,780.599976,780.909973,6792300,780.909973,,800.5
2/1/2016,771.26001,777.590027,761.380005,770.77002,5576100,770.77002,,771.26001
1/29/2016,748.960022,765.109985,744.200012,761.349976,3790400,761.349976,,748.960022
1/28/2016,738.190002,751.159973,730.599976,748.299988,3105200,748.299988,,738.190002
1/27/2016,735.890015,735.890015,713.450012,717.580017,2121400,717.580017,,735.890015
1/26/2016,735.210022,739.460022,726.969971,733.789978,1547000,733.789978,,735.210022
1/25/2016,743.840027,752.460022,732.5,733.619995,2267000,733.619995,,743.840027
1/22/2016,742,748.559998,740.5,745.460022,2357300,745.460022,,742
1/21/2016,720.169983,737.669983,711.109985,726.669983,2596900,726.669983,,720.169983
1/20/2016,705.900024,726.950012,687.780029,718.559998,4122000,718.559998,,705.900024
1/19/2016,720.150024,725.349976,709.849976,719.080017,2436200,719.080017,,720.150024
1/15/2016,709.98999,724.159973,701.51001,710.48999,3777800,710.48999,,709.98999
1/14/2016,724.440002,739.890015,705,731.390015,2777900,731.390015,,724.440002
1/13/2016,749.340027,753,716.780029,719.570007,2586400,719.570007,,749.340027
1/12/2016,740.75,748.340027,736.429993,745.340027,2340800,745.340027,,740.75
1/11/2016,731.950012,735.080017,719.559998,733.070007,2544800,733.070007,,731.950012
1/8/2016,747.799988,750.119995,728.919983,730.909973,2375300,730.909973,,747.799988
1/7/2016,746.48999,755.309998,735.280029,741,3156600,741,,746.48999
1/6/2016,750.369995,765.72998,748,759.330017,2410300,759.330017,,750.369995
1/5/2016,764.099976,769.200012,755.650024,761.530029,2260800,761.530029,,764.099976
1/4/2016,762.200012,762.200012,747.539978,759.440002,3369100,759.440002,,762.200012
12/31/2015,787.820007,788.330017,777.320007,778.01001,1629300,778.01001,,787.820007
12/30/2015,793.960022,796.460022,787.200012,790.299988,1428300,790.299988,,793.960022
12/29/2015,786.98999,798.690002,786.200012,793.960022,1921500,793.960022,,786.98999
12/28/2015,770,782.820007,767.72998,782.23999,1557800,782.23999,,770
12/24/2015,768.52002,769.200012,764.390015,765.840027,520600,765.840027,,768.52002
12/23/2015,770.690002,771.900024,757.650024,768.51001,1529700,768.51001,,770.690002
12/22/2015,764.27002,770.340027,761.200012,767.130005,1816900,767.130005,,764.27002
12/21/2015,763.049988,766.349976,754.150024,760.799988,1742400,760.799988,,763.049988
12/18/2015,767.22998,774.140015,756.590027,756.849976,3389700,756.849976,,767.22998
12/17/2015,781.159973,781.590027,769.299988,769.830017,1825500,769.830017,,781.159973
12/16/2015,766.570007,781.5,757.049988,776.590027,2656000,776.590027,,766.570007
12/15/2015,767.789978,774.75,758,760.090027,2469300,760.090027,,767.789978
12/14/2015,751.26001,764.150024,736.26001,762.539978,2693200,762.539978,,751.26001
12/11/2015,749,757.440002,748.650024,750.419983,2159200,750.419983,,749
12/10/2015,763.590027,766.070007,755,760.039978,1616600,760.039978,,763.590027
12/9/2015,771.099976,776.090027,752.01001,762.549988,2327500,762.549988,,771.099976
12/8/2015,764.5,778.650024,762.52002,775.140015,1554100,775.140015,,764.5
12/7/2015,780.059998,781,766.719971,772.98999,1831300,772.98999,,780.059998
12/4/2015,769.710022,782.419983,765.51001,779.210022,2490000,779.210022,,769.710022
12/3/2015,780.559998,784.47998,762.450012,768.200012,2097500,768.200012,,780.559998
12/2/2015,785.25,793.049988,776.429993,777.849976,2343800,777.849976,,785.25
12/1/2015,766.940002,785,765.950012,783.789978,2019900,783.789978,,766.940002
11/30/2015,771.869995,775.030029,761.119995,762.849976,1679300,762.849976,,771.869995
11/27/2015,769.159973,774,767,771.969971,721700,771.969971,,769.159973
11/25/2015,771.690002,773,766.530029,769.26001,1180600,769.26001,,771.690002
11/24/2015,772.960022,775.98999,758.109985,769.630005,2394000,769.630005,,772.960022
11/23/2015,777.469971,782.900024,773.51001,776.700012,1732400,776.700012,,777.469971
11/20/2015,769.299988,779.320007,764.099976,777,2773900,777,,769.299988
11/19/2015,759.780029,763.22998,757.22998,759.940002,1403900,759.940002,,759.780029
11/18/2015,749.570007,761.099976,747.390015,760.01001,1813300,760.01001,,749.570007
11/17/2015,752.469971,754.950012,744.049988,745.97998,1943200,745.97998,,752.469971
11/16/2015,740.210022,751.710022,734.330017,750.419983,2535200,750.419983,,740.210022
11/13/2015,754.039978,755.330017,739.469971,740.070007,2409400,740.070007,,754.039978
11/12/2015,760.179993,765.799988,755.859985,756.530029,1772600,756.530029,,760.179993
11/11/2015,762.380005,769.080017,759.75,765.25,2093300,765.25,,762.380005
11/10/2015,753.47998,760.599976,748.409973,758.26001,1489900,758.26001,,753.47998
11/9/2015,758.52002,763.299988,749.109985,754.77002,1776900,754.77002,,758.52002
11/6/2015,759.390015,763.02002,755.030029,761.599976,1677200,761.599976,,759.390015
11/5/2015,758.809998,766.349976,757.469971,760.669983,2274300,760.669983,,758.809998
11/4/2015,749.900024,759.900024,749.200012,755.309998,2092000,755.309998,,749.900024
11/3/2015,745.429993,751.700012,741.159973,748.820007,1815300,748.820007,,745.429993
11/2/2015,734.530029,748.179993,731.450012,747.73999,1995700,747.73999,,734.530029
10/30/2015,745.559998,746.309998,736.530029,737.390015,1999200,737.390015,,745.559998
10/29/2015,736.630005,746.789978,735.159973,744.849976,1826000,744.849976,,736.630005
10/28/2015,733,737.369995,727.27002,736.919983,1980200,736.919983,,733
10/27/2015,726.570007,735.960022,724.140015,732.820007,1938900,732.820007,,726.570007
10/26/2015,720.02002,734.950012,720.02002,731.119995,2438800,731.119995,,720.02002
10/23/2015,750.059998,752.5,717.940002,719.330017,6336300,719.330017,,750.059998
10/22/2015,675.440002,688.049988,671.700012,681.140015,4431600,681.140015,,675.440002
10/21/2015,683.210022,684.900024,670.700012,671.799988,1597600,671.799988,,683.210022
10/20/2015,697.890015,698,673.679993,680,2613300,680,,697.890015
10/19/2015,694,700.23999,692.210022,699.950012,1508600,699.950012,,694
10/16/2015,695.400024,696.219971,689.099976,695.320007,1815800,695.320007,,695.400024
10/15/2015,685.25,694.159973,684.390015,693.02002,2357800,693.02002,,685.25
10/14/2015,683.72998,690.039978,678.900024,680.409973,1564600,680.409973,,683.72998
10/13/2015,674.26001,688.460022,673.109985,683.169983,2122300,683.169983,,674.26001
10/12/2015,669.190002,677.97998,667.23999,676.429993,1334200,676.429993,,669.190002
10/9/2015,667.48999,674.090027,662.359985,671.23999,1606200,671.23999,,667.48999
10/8/2015,669.450012,671.890015,654.48999,667,1965400,667,,669.450012
10/7/2015,677.400024,678.73999,658.109985,670,2217700,670,,677.400024
10/6/2015,669.349976,678.799988,663.080017,671.640015,2138700,671.640015,,669.349976
10/5/2015,661.599976,673.030029,655.869995,671.679993,1898000,671.679993,,661.599976
10/2/2015,638.01001,657,633.5,656.98999,2439400,656.98999,,638.01001
10/1/2015,637.940002,643.840027,631.119995,642,2125300,642,,637.940002
9/30/2015,631.830017,639.309998,629.150024,638.369995,2647700,638.369995,,631.830017
9/29/2015,625.5,634.679993,618.030029,622.609985,2106500,622.609985,,625.5
9/28/2015,639.049988,642.849976,617.840027,624.25,2382300,624.25,,639.049988
9/25/2015,658.580017,658.580017,639.659973,640.150024,2424000,640.150024,,658.580017
9/24/2015,648.969971,656.77002,642.169983,654.909973,1934600,654.909973,,648.969971
9/23/2015,652.900024,660.280029,650.72998,653.289978,1458000,653.289978,,652.900024
9/22/2015,657.469971,658.820007,645.030029,653.200012,2718100,653.200012,,657.469971
9/21/2015,665.51001,669,658,666.97998,1954700,666.97998,,665.51001
9/18/2015,665.059998,669.840027,660.030029,660.919983,3627200,660.919983,,665.059998
9/17/2015,667.48999,681.98999,665,671.669983,2387600,671.669983,,667.48999
9/16/2015,665.549988,668.070007,662.200012,665.52002,1312600,665.52002,,665.549988
9/15/2015,656.710022,668.849976,653.340027,665.070007,1777300,665.070007,,656.710022
9/14/2015,655.630005,655.919983,649.5,652.469971,1497100,652.469971,,655.630005
9/11/2015,650.210022,655.309998,647.409973,655.299988,1744600,655.299988,,650.210022
9/10/2015,643.900024,654.900024,641.700012,651.080017,1392500,651.080017,,643.900024
9/9/2015,651.880005,657.359985,640.900024,643.409973,2048900,643.409973,,651.880005
9/8/2015,641,645.039978,632.900024,643.880005,1954600,643.880005,,641
9/4/2015,629.700012,634.5,626.5,628.960022,2023900,628.960022,,629.700012
9/3/2015,647.929993,651.25,633.809998,637.049988,1728600,637.049988,,647.929993
9/2/2015,638,645.059998,630.640015,644.909973,1881500,644.909973,,638
9/1/2015,633.809998,644.440002,625.059998,629.559998,2572900,629.559998,,633.809998
8/31/2015,654.340027,664.409973,646.349976,647.820007,1946800,647.820007,,654.340027
8/28/2015,665.76001,667,653.75,659.690002,1941800,659.690002,,665.76001
8/27/2015,671.98999,673.97998,651.099976,667.960022,2948700,667.960022,,671.98999
8/26/2015,643.099976,662.47998,630.369995,659.73999,4387000,659.73999,,643.099976
8/25/2015,646.469971,647,611.669983,612.469971,3571500,612.469971,,646.469971
8/24/2015,600.599976,627.679993,593.090027,618.109985,6489400,618.109985,,600.599976
