-6.603155136108398438e-01 8.011648058891296387e-01 1.246148273348808289e-01 4.759370684623718262e-01 -6.622714996337890625e-01 7.850959300994873047e-01 -1.159429550170898438e-01 5.153934359550476074e-01
-9.984980821609497070e-01 9.991241693496704102e-01 9.994671940803527832e-01 7.724710702896118164e-01 -9.228572845458984375e-01 9.290641546249389648e-01 9.422153234481811523e-01 8.018397688865661621e-01
-7.369201183319091797e-01 5.790059566497802734e-01 9.996622800827026367e-01 -7.904217243194580078e-01 -1.090358942747116089e-01 8.236408233642578125e-02 9.144779443740844727e-01 -8.538334369659423828e-01
-8.647441267967224121e-01 9.271771907806396484e-01 6.354386806488037109e-01 7.566810250282287598e-01 -8.730564713478088379e-01 9.093511104583740234e-01 7.554569840431213379e-01 7.529448866844177246e-01
-9.593880772590637207e-01 9.881364107131958008e-01 9.531379342079162598e-01 7.564123868942260742e-01 -9.282534122467041016e-01 9.392995238304138184e-01 9.311160445213317871e-01 7.545344233512878418e-01
-6.993257403373718262e-01 8.032388091087341309e-01 2.630218863487243652e-01 6.847108006477355957e-01 -7.741523385047912598e-01 8.398213982582092285e-01 3.732005655765533447e-01 7.126129865646362305e-01
-6.509504914283752441e-01 8.238590359687805176e-01 -2.281709015369415283e-01 3.839709460735321045e-01 -6.575016379356384277e-01 7.950909137725830078e-01 -3.487586379051208496e-01 4.387044906616210938e-01
-6.679915785789489746e-01 7.915235161781311035e-01 1.737207472324371338e-01 5.204503536224365234e-01 -7.249941229820251465e-01 8.184356689453125000e-01 1.510510891675949097e-01 5.900003910064697266e-01
-9.936446547508239746e-01 9.960674643516540527e-01 9.951289296150207520e-01 7.078573107719421387e-01 -9.037051200866699219e-01 9.299052357673645020e-01 9.273918867111206055e-01 7.587221860885620117e-01
-9.881795644760131836e-01 9.567825198173522949e-01 9.995750784873962402e-01 9.654871225357055664e-01 -7.887909412384033203e-01 7.065426111221313477e-01 9.409978389739990234e-01 6.536628603935241699e-01
-8.346744775772094727e-01 8.993065357208251953e-01 5.701881647109985352e-01 7.439135909080505371e-01 -7.948885560035705566e-01 8.521522283554077148e-01 4.268162250518798828e-01 7.186871767044067383e-01
-9.872775077819824219e-01 9.963808655738830566e-01 9.879406690597534180e-01 7.535783052444458008e-01 -9.271952509880065918e-01 9.369640350341796875e-01 9.378830790519714355e-01 7.452765703201293945e-01
9.881937503814697266e-01 -9.979550838470458984e-01 -9.979621171951293945e-01 -9.126052856445312500e-01 9.742624163627624512e-01 -9.944218397140502930e-01 -9.962926506996154785e-01 -8.582502603530883789e-01
-9.907472729682922363e-01 9.981147050857543945e-01 9.958497881889343262e-01 7.615231871604919434e-01 -8.918744921684265137e-01 9.387600421905517578e-01 9.381108880043029785e-01 7.229963541030883789e-01
-7.546481490135192871e-01 8.464627265930175781e-01 3.573453426361083984e-01 6.865605115890502930e-01 -7.708421945571899414e-01 8.395725488662719727e-01 3.455511331558227539e-01 6.847324371337890625e-01
-7.653388381004333496e-01 8.616756200790405273e-01 4.490692615509033203e-01 7.392894029617309570e-01 -7.121276259422302246e-01 8.188984990119934082e-01 -3.816983848810195923e-02 6.055356860160827637e-01
-9.227005839347839355e-01 9.355551004409790039e-01 6.533738374710083008e-01 6.975350379943847656e-01 -7.328331470489501953e-01 8.143818378448486328e-01 6.292439997196197510e-03 4.446012377738952637e-01
9.913113713264465332e-01 -9.934408664703369141e-01 -9.995774626731872559e-01 -9.016627073287963867e-01 9.855489134788513184e-01 -9.895884990692138672e-01 -9.867472648620605469e-01 -9.674240946769714355e-01
-9.653211236000061035e-01 9.905902743339538574e-01 9.624301195144653320e-01 7.588655948638916016e-01 -9.297833442687988281e-01 9.403709173202514648e-01 9.326887130737304688e-01 7.606235742568969727e-01
-9.890718460083007812e-01 9.969323873519897461e-01 9.895228147506713867e-01 7.556489706039428711e-01 -9.354923367500305176e-01 9.417434334754943848e-01 9.333507418632507324e-01 7.465321421623229980e-01
-9.962790012359619141e-01 9.987576603889465332e-01 9.980584383010864258e-01 7.623683214187622070e-01 -9.370013475418090820e-01 9.420458078384399414e-01 9.419596195220947266e-01 7.616509795188903809e-01
-9.921936392784118652e-01 9.978411197662353516e-01 9.950516223907470703e-01 7.617078423500061035e-01 -9.339729547500610352e-01 9.417141675949096680e-01 9.367632865905761719e-01 7.428674697875976562e-01
-9.908237457275390625e-01 9.916110038757324219e-01 9.974678158760070801e-01 7.832218408584594727e-01 -7.515296936035156250e-01 7.145045995712280273e-01 9.381102323532104492e-01 4.952138066291809082e-01
-7.014526724815368652e-01 7.930887341499328613e-01 2.382514029741287231e-01 5.975562930107116699e-01 -7.769411802291870117e-01 8.317297697067260742e-01 1.584301739931106567e-01 6.126980185508728027e-01
-9.963668584823608398e-01 9.985168576240539551e-01 9.975116848945617676e-01 7.562907338142395020e-01 -9.103382825851440430e-01 9.324650764465332031e-01 9.416624903678894043e-01 7.704418301582336426e-01
-8.936569094657897949e-01 9.616795182228088379e-01 7.901966571807861328e-01 7.167676687240600586e-01 -8.421387672424316406e-01 9.218985438346862793e-01 6.823841929435729980e-01 7.258937954902648926e-01
-9.895978569984436035e-01 9.961590170860290527e-01 9.909124970436096191e-01 7.648765444755554199e-01 -9.191476702690124512e-01 9.324151277542114258e-01 9.180911779403686523e-01 7.223598361015319824e-01
-9.842179417610168457e-01 9.766375422477722168e-01 9.367240667343139648e-01 7.628734111785888672e-01 -8.333433270454406738e-01 8.361245393753051758e-01 6.998088955879211426e-01 7.393085360527038574e-01
-9.867032766342163086e-01 9.671304225921630859e-01 9.987116456031799316e-01 9.345713853836059570e-01 -6.758002638816833496e-01 6.632813811302185059e-01 9.368645548820495605e-01 4.041577875614166260e-01
-9.907114505767822266e-01 9.952285885810852051e-01 9.928247928619384766e-01 6.869775056838989258e-01 -9.306362271308898926e-01 9.412810802459716797e-01 9.400011897087097168e-01 7.526073455810546875e-01
-9.301455020904541016e-01 9.735634922981262207e-01 8.733020424842834473e-01 7.303115725517272949e-01 -9.095600843429565430e-01 9.309117794036865234e-01 8.266024589538574219e-01 7.451912164688110352e-01
-9.983572959899902344e-01 9.988489747047424316e-01 9.993603825569152832e-01 7.620185017585754395e-01 -8.989179134368896484e-01 9.127949476242065430e-01 9.422317743301391602e-01 7.926408052444458008e-01
-8.165839910507202148e-01 9.350961446762084961e-01 9.966124296188354492e-01 3.579209446907043457e-01 -3.567715883255004883e-01 6.396840810775756836e-01 9.093530774116516113e-01 4.266787320375442505e-02
-9.949483871459960938e-01 9.959788918495178223e-01 9.992665648460388184e-01 8.725251555442810059e-01 -8.505304455757141113e-01 8.690983057022094727e-01 9.330900907516479492e-01 8.032121658325195312e-01
-8.361889123916625977e-01 7.903656959533691406e-01 9.991260766983032227e-01 6.904181241989135742e-01 -2.765486836433410645e-01 9.692105650901794434e-02 9.189339280128479004e-01 -8.252058923244476318e-02
-7.097175121307373047e-01 8.414754867553710938e-01 1.978957504034042358e-01 6.722375154495239258e-01 -6.999352574348449707e-01 8.187817931175231934e-01 -1.238139271736145020e-01 5.987104773521423340e-01
-7.779483199119567871e-01 8.774240612983703613e-01 4.451413750648498535e-01 7.322428822517395020e-01 -6.823339462280273438e-01 8.277437686920166016e-01 -1.322904974222183228e-01 5.498494505882263184e-01
-9.411668777465820312e-01 9.026336669921875000e-01 9.912160038948059082e-01 9.201134443283081055e-01 -8.454042077064514160e-01 8.264759778976440430e-01 9.409728050231933594e-01 7.811242341995239258e-01
-7.659233808517456055e-01 8.448195457458496094e-01 4.011907577514648438e-01 7.354390621185302734e-01 -8.210639357566833496e-01 8.620551228523254395e-01 6.061953902244567871e-01 7.365388274192810059e-01
-9.980387687683105469e-01 9.991391897201538086e-01 9.992384314537048340e-01 7.629095911979675293e-01 -9.090260863304138184e-01 9.300345182418823242e-01 9.409376978874206543e-01 7.452889680862426758e-01
-6.173489689826965332e-01 1.750880330801010132e-01 -7.947466969490051270e-01 5.251119732856750488e-01 -5.011506676673889160e-01 3.796131610870361328e-01 -4.339092373847961426e-01 9.792510420083999634e-02
-9.838931560516357422e-01 9.954431653022766113e-01 9.882910847663879395e-01 7.584263086318969727e-01 -8.677986860275268555e-01 8.378391265869140625e-01 9.248443245887756348e-01 6.501788496971130371e-01
-8.396038413047790527e-01 4.614287018775939941e-01 9.993306994438171387e-01 4.720618128776550293e-01 -3.438056409358978271e-01 1.561041474342346191e-01 9.323325157165527344e-01 -4.399094283580780029e-01
-9.829578399658203125e-01 9.859957098960876465e-01 9.979307055473327637e-01 7.910595536231994629e-01 -5.756500959396362305e-01 6.895610690116882324e-01 8.017944097518920898e-01 1.925267577171325684e-01
-7.003080844879150391e-01 7.957721352577209473e-01 2.525302469730377197e-01 7.018865346908569336e-01 -8.386395573616027832e-01 8.734841346740722656e-01 6.514991521835327148e-01 7.385776042938232422e-01
-9.808835983276367188e-01 9.780479073524475098e-01 9.368873834609985352e-01 7.462868094444274902e-01 -9.107621908187866211e-01 9.091262817382812500e-01 8.546797037124633789e-01 5.587649345397949219e-01
-9.966221451759338379e-01 9.950577020645141602e-01 9.995289444923400879e-01 9.325348138809204102e-01 -8.532993793487548828e-01 9.149136543273925781e-01 9.183395504951477051e-01 8.099505901336669922e-01
-6.637595891952514648e-01 9.188773632049560547e-01 8.036161661148071289e-01 -5.120366215705871582e-01 -5.514522194862365723e-01 6.065671443939208984e-01 8.814725875854492188e-01 1.426704376935958862e-01
-7.636061906814575195e-01 8.530956506729125977e-01 4.625425040721893311e-01 7.438513040542602539e-01 -7.402890920639038086e-01 8.228645324707031250e-01 2.925722301006317139e-01 6.953673362731933594e-01
-6.171951889991760254e-01 7.646458745002746582e-01 7.450959086418151855e-01 -3.855081647634506226e-02 -9.217491745948791504e-02 -2.011992782354354858e-01 2.645096480846405029e-01 -4.798980653285980225e-01
-9.795985817909240723e-01 9.944551587104797363e-01 9.860298633575439453e-01 7.601266503334045410e-01 -9.307022094726562500e-01 9.400856494903564453e-01 9.345875978469848633e-01 7.553263902664184570e-01
-9.517370462417602539e-01 9.921816587448120117e-01 9.967144727706909180e-01 7.567178010940551758e-01 -6.269773244857788086e-01 6.981639266014099121e-01 9.194202423095703125e-01 2.035509347915649414e-01
-6.529157161712646484e-01 8.106199502944946289e-01 9.970158338546752930e-02 5.251032710075378418e-01 -6.813035011291503906e-01 8.075016140937805176e-01 -2.794702649116516113e-01 4.960745573043823242e-01
-6.937901377677917480e-01 6.969681978225708008e-01 9.678940773010253906e-01 7.936105132102966309e-01 -6.204112768173217773e-01 5.767847299575805664e-01 9.318814277648925781e-01 3.578046858310699463e-01
-9.902803301811218262e-01 9.896453619003295898e-01 9.704854488372802734e-01 7.608503699302673340e-01 -9.210118651390075684e-01 9.244054555892944336e-01 8.898893594741821289e-01 5.182724595069885254e-01
-9.685423970222473145e-01 9.906373620033264160e-01 9.695217013359069824e-01 7.538055181503295898e-01 -9.239442944526672363e-01 9.377487897872924805e-01 9.225781559944152832e-01 7.562612295150756836e-01
-9.772635698318481445e-01 9.939773678779602051e-01 9.776508808135986328e-01 7.603542208671569824e-01 -9.320598840713500977e-01 9.411323070526123047e-01 9.295259714126586914e-01 7.531458139419555664e-01
-9.961178302764892578e-01 9.984118342399597168e-01 9.980455040931701660e-01 7.600003480911254883e-01 -7.155333757400512695e-01 7.923935055732727051e-01 9.346975088119506836e-01 5.646189451217651367e-01
-7.957108020782470703e-01 9.529501795768737793e-01 8.926847577095031738e-01 5.909461379051208496e-01 -6.892095804214477539e-01 8.266891837120056152e-01 7.707653641700744629e-01 4.122209548950195312e-01
-7.080166339874267578e-01 8.120675683021545410e-01 2.857727408409118652e-01 6.806414127349853516e-01 -7.675089240074157715e-01 8.328843116760253906e-01 3.522686958312988281e-01 7.101619839668273926e-01
-7.036990523338317871e-01 7.588400244712829590e-01 3.683194220066070557e-01 4.561561346054077148e-02 -7.493520379066467285e-01 8.166116476058959961e-01 2.700714170932769775e-01 5.762354731559753418e-01
1.118336468935012817e-01 1.264430880546569824e-01 1.641779243946075439e-01 -7.368828058242797852e-01 -6.875488162040710449e-01 7.504163384437561035e-01 7.476138472557067871e-01 4.121616482734680176e-01
-8.839802145957946777e-01 9.219825267791748047e-01 6.503027677536010742e-01 7.563941478729248047e-01 -8.510371446609497070e-01 8.813516497611999512e-01 7.003526687622070312e-01 7.359873652458190918e-01
-9.950917959213256836e-01 9.983109235763549805e-01 9.975936412811279297e-01 7.710359692573547363e-01 -9.258070588111877441e-01 9.388383030891418457e-01 9.397420883178710938e-01 7.755200862884521484e-01
-9.089703559875488281e-01 9.120103120803833008e-01 7.923402786254882812e-01 9.738121926784515381e-02 -8.179596662521362305e-01 8.599824905395507812e-01 8.990980386734008789e-01 5.433358550071716309e-01
-5.066911578178405762e-01 5.977788567543029785e-01 9.320089221000671387e-01 7.473468184471130371e-01 -5.595666170120239258e-01 5.615257024765014648e-01 8.722729682922363281e-01 4.497152566909790039e-01
8.237455487251281738e-01 -9.235639572143554688e-01 -9.454926252365112305e-01 -5.805284976959228516e-01 8.237421512603759766e-01 -9.235615730285644531e-01 -9.454919695854187012e-01 -5.805214047431945801e-01
-2.641612663865089417e-03 1.263443147763609886e-03 1.752430398482829332e-04 -7.348532676696777344e-01 -6.802228689193725586e-01 6.866408586502075195e-01 6.758496165275573730e-01 3.396469354629516602e-01
1.815558522939682007e-01 5.753873847424983978e-03 2.235782891511917114e-02 -7.490217089653015137e-01 -5.973916649818420410e-01 6.809046864509582520e-01 6.492050290107727051e-01 1.122275441884994507e-01
-6.415628194808959961e-01 5.014578700065612793e-01 3.677395284175872803e-01 -5.900133848190307617e-01 -6.858468055725097656e-01 7.482846975326538086e-01 -5.372070521116256714e-02 3.451491594314575195e-01
-9.483960270881652832e-01 9.016536474227905273e-01 9.997416138648986816e-01 4.552901685237884521e-01 -2.781291604042053223e-01 2.589177489280700684e-01 9.105780124664306641e-01 -5.759856104850769043e-01
-1.882178708910942078e-02 3.441986441612243652e-02 3.547370061278343201e-02 -6.695761680603027344e-01 -5.539102554321289062e-01 6.341953873634338379e-01 -2.670950442552566528e-02 3.434436023235321045e-01
-2.056340314447879791e-02 1.067617069929838181e-02 2.087974455207586288e-03 -7.318962216377258301e-01 -6.016583442687988281e-01 5.969020724296569824e-01 6.931421160697937012e-01 2.378052175045013428e-01
-1.848012208938598633e-01 1.486344635486602783e-01 7.285839915275573730e-01 4.831469655036926270e-01 -5.656109452247619629e-01 4.429185092449188232e-01 8.847632408142089844e-01 4.796611964702606201e-01
-9.730653762817382812e-01 9.810522198677062988e-01 9.371247291564941406e-01 6.256839036941528320e-01 -8.530669808387756348e-01 8.863331079483032227e-01 6.598779559135437012e-01 7.145555019378662109e-01
-9.557089805603027344e-01 9.847781658172607422e-01 9.568070769309997559e-01 7.232701778411865234e-01 -9.276760816574096680e-01 9.387379288673400879e-01 9.274978637695312500e-01 7.036360502243041992e-01
-7.001119852066040039e-01 8.350206613540649414e-01 1.056554913520812988e-01 6.120092868804931641e-01 -7.096688747406005859e-01 7.492449283599853516e-01 -3.179832994937896729e-01 3.883768618106842041e-01
9.662138223648071289e-01 -9.820439219474792480e-01 -9.909492135047912598e-01 -9.792078733444213867e-01 9.694424867630004883e-01 -9.787890911102294922e-01 -9.843431115150451660e-01 -9.594166278839111328e-01
-2.614263594150543213e-01 4.169261157512664795e-01 3.006305694580078125e-01 -2.830172479152679443e-01 -4.202515184879302979e-01 4.277498126029968262e-01 7.884320616722106934e-01 1.554512977600097656e-01
-5.080119371414184570e-01 5.714423060417175293e-01 1.950883120298385620e-01 -5.398724675178527832e-01 -7.016805410385131836e-01 7.560510635375976562e-01 2.596463263034820557e-01 3.677977919578552246e-01
-9.939282536506652832e-01 9.956741929054260254e-01 9.953045845031738281e-01 6.683862805366516113e-01 -8.907059431076049805e-01 8.758091330528259277e-01 9.010347127914428711e-01 6.236372590065002441e-01
2.843718528747558594e-01 -2.109161019325256348e-02 2.642645500600337982e-02 -7.540503144264221191e-01 -5.226979255676269531e-01 5.982238650321960449e-01 6.697574853897094727e-01 2.440666258335113525e-01
9.847586750984191895e-01 -9.925283193588256836e-01 -9.973568320274353027e-01 -9.883131980895996094e-01 9.842591285705566406e-01 -9.926849603652954102e-01 -9.820632338523864746e-01 -9.566150307655334473e-01
-1.718884408473968506e-01 2.616877257823944092e-01 8.580287694931030273e-01 -7.651173323392868042e-02 -2.515535056591033936e-01 2.082794308662414551e-01 8.767581582069396973e-01 -1.098784506320953369e-01
-9.964889287948608398e-01 9.984482526779174805e-01 9.987510442733764648e-01 7.619190216064453125e-01 -8.902955055236816406e-01 8.905121684074401855e-01 9.255321621894836426e-01 6.643497347831726074e-01
-7.352870702743530273e-01 7.813631892204284668e-01 2.227108180522918701e-01 -1.946253031492233276e-01 -6.816532015800476074e-01 7.963793277740478516e-01 -3.046907484531402588e-01 3.836971223354339600e-01
-6.097932457923889160e-01 6.431559920310974121e-01 9.510241746902465820e-01 8.301442861557006836e-01 -8.169475793838500977e-01 8.127245306968688965e-01 9.307336211204528809e-01 8.706475496292114258e-01
-6.236319541931152344e-01 8.663477897644042969e-01 7.881155014038085938e-01 -4.376187920570373535e-01 -4.744641184806823730e-01 5.286016464233398438e-01 8.764556050300598145e-01 1.345651447772979736e-01
-9.966281652450561523e-01 9.979030489921569824e-01 9.987283945083618164e-01 8.108717799186706543e-01 -8.827743530273437500e-01 9.288709163665771484e-01 9.386472105979919434e-01 8.058149218559265137e-01
-7.542793154716491699e-01 7.486565113067626953e-01 3.044223785400390625e-01 1.465681493282318115e-01 -8.832800388336181641e-01 8.902872204780578613e-01 7.870767712593078613e-01 6.264176964759826660e-01
-3.084883689880371094e-01 1.861009001731872559e-01 9.333461523056030273e-01 1.247011423110961914e-01 -3.895545005798339844e-01 1.866698712110519409e-01 9.091728925704956055e-01 -2.267784476280212402e-01
-6.951202154159545898e-01 6.717342138290405273e-01 3.446348607540130615e-01 3.981473445892333984e-01 -7.788656949996948242e-01 8.057373166084289551e-01 4.984712004661560059e-01 6.606724262237548828e-01
-9.911894798278808594e-01 9.808017611503601074e-01 9.983913302421569824e-01 9.436966180801391602e-01 -8.658860921859741211e-01 9.030706882476806641e-01 9.204131364822387695e-01 8.462744951248168945e-01
-9.530569911003112793e-01 9.942339062690734863e-01 9.748288393020629883e-01 7.141408324241638184e-01 -8.680402040481567383e-01 9.281495809555053711e-01 8.878837823867797852e-01 4.535356760025024414e-01
-7.607947587966918945e-01 8.215447664260864258e-01 4.884316921234130859e-01 3.527336418628692627e-01 -7.397123575210571289e-01 8.165490031242370605e-01 2.977260649204254150e-01 6.171558499336242676e-01
-1.899906396865844727e-01 5.880302190780639648e-01 7.500963807106018066e-01 -6.470099687576293945e-01 -1.978850364685058594e-01 4.159085154533386230e-01 3.315739631652832031e-01 -4.040544033050537109e-01
9.615657925605773926e-01 -9.634891748428344727e-01 -9.915022850036621094e-01 -8.159667253494262695e-01 9.533738493919372559e-01 -9.518127441406250000e-01 -9.761572480201721191e-01 -8.174005746841430664e-01
9.236756712198257446e-02 1.773023791611194611e-02 1.085321977734565735e-02 -7.470096349716186523e-01 -1.987316012382507324e-01 3.173379004001617432e-01 5.508455634117126465e-01 -1.607179939746856689e-01
-7.763437628746032715e-01 8.427547812461853027e-01 4.545457363128662109e-01 7.414834499359130859e-01 -8.154060840606689453e-01 8.646646738052368164e-01 6.239060163497924805e-01 7.275282144546508789e-01
7.636415362358093262e-01 -6.966277956962585449e-01 -6.238308548927307129e-01 -8.963080048561096191e-01 7.636392712593078613e-01 -6.966254711151123047e-01 -6.238287091255187988e-01 -8.963059782981872559e-01
-7.778810858726501465e-01 8.854458332061767578e-01 4.497949481010437012e-01 7.145525813102722168e-01 -6.634767055511474609e-01 8.135609030723571777e-01 -2.062677741050720215e-01 4.728999137878417969e-01
-8.982322812080383301e-01 9.471483826637268066e-01 7.486742138862609863e-01 7.417597174644470215e-01 -8.487958908081054688e-01 8.848153948783874512e-01 5.888655781745910645e-01 6.786684989929199219e-01
-9.948244094848632812e-01 9.971718192100524902e-01 9.969240427017211914e-01 7.168777585029602051e-01 -7.601903080940246582e-01 7.425500154495239258e-01 9.193443059921264648e-01 5.412439107894897461e-01
-7.772724032402038574e-01 6.996967792510986328e-01 -4.175077974796295166e-01 6.695876121520996094e-01 -6.616261005401611328e-01 6.455351710319519043e-01 3.749658167362213135e-01 3.688839673995971680e-01
-9.459903240203857422e-01 9.269802570343017578e-01 9.994460940361022949e-01 7.646322250366210938e-01 -2.566848397254943848e-01 2.058692425489425659e-01 9.098818898200988770e-01 -1.219784170389175415e-01
-8.929931521415710449e-01 9.104430675506591797e-01 6.094908118247985840e-01 7.266507148742675781e-01 -7.619953751564025879e-01 8.157864809036254883e-01 4.994717836380004883e-01 4.216222465038299561e-01
9.788919091224670410e-01 -9.946887493133544922e-01 -9.978373646736145020e-01 -4.183549880981445312e-01 9.423810839653015137e-01 -9.844069480895996094e-01 -9.776570200920104980e-01 -6.686987280845642090e-01
-8.830425143241882324e-01 7.314721941947937012e-01 -3.015851676464080811e-01 7.247118949890136719e-01 -6.572468280792236328e-01 6.122256517410278320e-01 -2.154440581798553467e-01 3.020294308662414551e-01
-7.809086441993713379e-01 8.687272667884826660e-01 4.439258873462677002e-01 7.441039085388183594e-01 -7.077586054801940918e-01 8.121677637100219727e-01 2.474862337112426758e-02 5.827647447586059570e-01
1.542971879243850708e-01 -5.523348450660705566e-01 -5.800862312316894531e-01 -7.208288311958312988e-01 1.520979851484298706e-01 -5.485268831253051758e-01 -5.769078731536865234e-01 -7.174884080886840820e-01
-6.442665457725524902e-01 6.229645609855651855e-01 -5.977252125740051270e-01 6.565367579460144043e-01 -4.994938671588897705e-01 5.689404606819152832e-01 -2.403522431850433350e-01 3.203930556774139404e-01
-7.665682435035705566e-01 8.727931380271911621e-01 4.084461331367492676e-01 7.299220561981201172e-01 -6.892121434211730957e-01 8.057014942169189453e-01 -1.712618768215179443e-01 4.874505698680877686e-01
-7.891826033592224121e-01 7.861970067024230957e-01 7.637601494789123535e-01 7.057317495346069336e-01 -6.493716835975646973e-01 6.558318734169006348e-01 6.414302587509155273e-01 3.549583256244659424e-01
-9.420894384384155273e-01 9.361109137535095215e-01 8.012676835060119629e-01 7.519984245300292969e-01 -7.831001281738281250e-01 8.197429776191711426e-01 4.145017266273498535e-01 4.653396606445312500e-01
-7.298222184181213379e-01 6.843433380126953125e-01 4.631505310535430908e-01 -5.718252062797546387e-01 -8.017396926879882812e-01 8.249923586845397949e-01 4.240927696228027344e-01 3.786094486713409424e-01
-8.248453140258789062e-01 7.989116907119750977e-01 5.021592974662780762e-01 -2.919204831123352051e-01 -8.833760619163513184e-01 8.963100314140319824e-01 8.158516883850097656e-01 4.988026618957519531e-01
-7.876936197280883789e-01 8.626636266708374023e-01 4.996047616004943848e-01 7.450687885284423828e-01 -7.347550392150878906e-01 8.191830515861511230e-01 2.311481237411499023e-01 6.709761023521423340e-01
-4.861161708831787109e-01 1.146500632166862488e-01 -1.670522391796112061e-01 -5.810474157333374023e-01 -6.197420954704284668e-01 5.041289329528808594e-01 -4.273384511470794678e-01 1.029430180788040161e-01
-9.881889224052429199e-01 9.961733818054199219e-01 9.879813194274902344e-01 7.629539966583251953e-01 -9.201815128326416016e-01 9.347373843193054199e-01 9.165933132171630859e-01 6.938911676406860352e-01
5.850746035575866699e-01 -8.199129104614257812e-01 -8.968734741210937500e-01 9.269302338361740112e-02 5.795995593070983887e-01 -8.154337406158447266e-01 -8.872507214546203613e-01 7.969313859939575195e-02
-9.938070178031921387e-01 9.979054927825927734e-01 9.942736625671386719e-01 7.498654723167419434e-01 -8.977767229080200195e-01 9.004800319671630859e-01 9.041225910186767578e-01 6.261046528816223145e-01
-9.854696989059448242e-01 9.938071370124816895e-01 9.879268407821655273e-01 7.382421493530273438e-01 -8.734021186828613281e-01 6.441520452499389648e-01 8.755376338958740234e-01 5.097519159317016602e-01
8.822663426399230957e-01 -7.698616385459899902e-01 -7.375146150588989258e-01 -9.399978518486022949e-01 8.822663426399230957e-01 -7.698616385459899902e-01 -7.375146150588989258e-01 -9.399978518486022949e-01
-3.282369375228881836e-01 2.495692223310470581e-01 9.887114763259887695e-01 -7.208960652351379395e-01 2.364808768033981323e-01 -3.289586901664733887e-01 5.945786833763122559e-01 -6.335097551345825195e-01
6.976490020751953125e-01 -7.904804944992065430e-01 -9.720154404640197754e-01 -7.793120741844177246e-01 6.975814104080200195e-01 -7.901897430419921875e-01 -9.717123508453369141e-01 -7.788186073303222656e-01
-9.962248802185058594e-01 9.977118968963623047e-01 9.974725246429443359e-01 6.732119321823120117e-01 -9.211585521697998047e-01 9.315661787986755371e-01 9.321739673614501953e-01 6.995844841003417969e-01
3.192591667175292969e-01 -7.133334279060363770e-01 -6.412891745567321777e-01 -8.372871875762939453e-01 3.192512392997741699e-01 -7.133204340934753418e-01 -6.412820219993591309e-01 -8.372761011123657227e-01
